gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT03_2655944,complete,,CBLOL,2022,Split 1,1,03/04/2022 17:01,2,1205,5,Blue,sup,Scuro,oe:player:70d516fd78bcce28e19f4b422bb9f02,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Leona,Twisted Fate,Caitlyn,Lucian,Viego,Xin Zhao,2408,0,0,4,6,12,25,0,0,0,0,0,0,0,0,2990,9219,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4011,999419,463496,3972259,4299917,89,22176,17,4236,32,117,29153,7854,2666,664286,631258,7520,,38,38,0,,,9468,2095,2349,17,2086,2750,16,9,-401,1,0,0,0,0,0,0,3103,2947,23,3308,4572,29,-205,-1625,-6,0,1,0,0,0,0
ESPORTSTMNT03_2655944,complete,,CBLOL,2022,Split 1,1,03/04/2022 17:01,2,1205,6,Red,top,Wizer,oe:player:840d0b77e71408d3da84e4f0cae4b73,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Tryndamere,Lee Sin,Jayce,Zeri,Rumble,Trundle,2408,1,7,2,10,25,12,1,0,0,0,1,0,1,0,6229,9219,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17655,4399086,249178,10048007,9800831,16,3987,13,3239,11,60,14950,19852,14664,3653821,280511,19050,,362,318,44,,,90199,3659,4322,68,2984,3985,72,675,337,-4,1,2,0,0,0,3,6393,7752,123,4437,6268,107,1956,1484,16,2,2,0,0,1,4
ESPORTSTMNT03_2655944,complete,,CBLOL,2022,Split 1,1,03/04/2022 17:01,2,1205,7,Red,jng,CarioK,oe:player:27dddda4733563bfee89fd220fc6717,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Volibear,Lee Sin,Jayce,Zeri,Rumble,Trundle,2408,1,9,1,9,25,12,1,0,0,0,1,1,0,0,6229,9219,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,14244,3549169,201036,8839286,14389535,15,3738,18,4485,12,64,15947,15728,10540,2626246,201622,13950,,222,49,173,,,55316,3746,3910,57,3063,3520,69,683,390,-12,2,1,0,0,0,0,5024,5359,86,5022,6012,109,2,-653,-23,2,1,1,0,1,0
ESPORTSTMNT03_2655944,complete,,CBLOL,2022,Split 1,1,03/04/2022 17:01,2,1205,8,Red,mid,dyNquedo,oe:player:127d6ec83484da3c8b39b70c70f1226,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Ahri,Lee Sin,Jayce,Zeri,Rumble,Trundle,2408,1,5,3,8,25,12,0,0,0,0,0,0,0,0,6229,9219,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,17512,4363455,24716,5215116,2248007,31,7724,13,3239,12,62,15449,15311,10123,2522342,193645,13400,,297,277,20,,,74003,3147,4495,82,3201,4748,91,-54,-253,-9,0,0,0,0,0,0,5489,7742,136,5796,8541,149,-307,-799,-13,1,1,1,2,0,1
ESPORTSTMNT03_2655944,complete,,CBLOL,2022,Split 1,1,03/04/2022 17:01,2,1205,9,Red,bot,Trigo,oe:player:c732cc226501cc21178b9f413cdf3eb,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Jinx,Lee Sin,Jayce,Zeri,Rumble,Trundle,2408,1,4,2,7,25,12,0,0,0,0,0,0,0,0,6229,9219,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,2,0,18043,4495764,254654,3998173,1823422,24,5980,12,2990,10,66,16445,17654,12466,3106146,238465,15560,,375,328,47,,,93439,3358,2867,78,3173,3340,80,185,-473,-2,0,0,0,0,0,0,5109,5126,126,6148,5913,130,-1039,-787,-4,0,0,1,1,0,0
ESPORTSTMNT03_2655944,complete,,CBLOL,2022,Split 1,1,03/04/2022 17:01,2,1205,10,Red,sup,Damage,oe:player:b9f24e83531326204197015b2f43a93,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Nautilus,Lee Sin,Jayce,Zeri,Rumble,Trundle,2408,1,0,4,12,25,12,0,0,0,0,0,0,0,0,6229,9219,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3399,846927,479726,3821512,7190781,66,16445,25,6229,18,136,33887,9671,4483,1117027,857572,8575,,58,58,0,,,14452,2086,2750,16,2095,2349,17,-9,401,-1,0,0,0,0,0,0,3308,4572,29,3103,2947,23,205,1625,6,0,0,0,0,1,0
ESPORTSTMNT03_2655944,complete,,CBLOL,2022,Split 1,1,03/04/2022 17:01,2,1205,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Twisted Fate,Caitlyn,Lucian,Viego,Xin Zhao,2408,0,12,25,20,12,25,0,0,0,0,0,,,,2990,9219,1,3,4,3,4,0,0,0,1,0,2,,0,0,1,2,0,0,0,2,0,4,10,1,0,3,8,0,3,86538,21562625,,23957641,20140365,159,39618,68,16944,65,301,75000,68174,42234,10523422,,65445,-748639,,1052,241,,,322176,14516,17942,329,15996,18344,301,-1480,-402,28,0,0,3,3,3,0,24506,29681,518,25323,30551,500,-817,-870,18,3,3,5,5,4,3
ESPORTSTMNT03_2655944,complete,,CBLOL,2022,Split 1,1,03/04/2022 17:01,2,1205,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Lee Sin,Jayce,Zeri,Rumble,Trundle,2408,1,25,12,46,25,12,2,0,0,0,1,,,,6229,9219,0,4,3,4,3,1,0,0,0,0,3,,0,0,0,0,2,1,2,0,1,10,4,0,1,8,3,3,0,70853,17654402,,31922093,35452575,152,37874,81,20183,63,388,96678,78216,52276,13025581,,70535,748639,,1030,284,,,327409,15996,18344,301,14516,17942,329,1480,402,-28,3,3,0,0,0,3,25323,30551,500,24506,29681,518,817,870,-18,5,4,3,3,3,5
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,1,Blue,top,Wizer,oe:player:840d0b77e71408d3da84e4f0cae4b73,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Kennen,Rumble,Zeri,Lee Sin,Trundle,Vex,1665,1,11,1,8,24,6,2,0,0,0,0,0,0,0,8649,10811,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,16063,5788468,293576,3991351,2369009,11,3964,7,2523,5,32,11532,12942,9270,3340541,241634,11125,,214,205,9,,,77117,3413,4772,88,2946,4606,72,467,166,16,0,1,0,0,0,1,5440,7677,135,4443,6855,108,997,822,27,1,2,1,0,1,2
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,2,Blue,jng,CarioK,oe:player:27dddda4733563bfee89fd220fc6717,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Xin Zhao,Rumble,Zeri,Lee Sin,Trundle,Vex,1665,1,5,3,12,24,6,0,0,0,0,1,0,1,0,8649,10811,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,16455,5929730,30074,10554234,10012252,12,4324,8,2883,12,37,13333,12198,8526,3072432,22224,10175,,177,34,143,,,63784,3769,3710,58,3592,3610,68,177,100,-10,2,1,2,1,1,0,6056,5920,96,5302,6092,112,754,-172,-16,2,2,2,1,2,1
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,3,Blue,mid,dyNquedo,oe:player:127d6ec83484da3c8b39b70c70f1226,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Ahri,Rumble,Zeri,Lee Sin,Trundle,Vex,1665,1,4,0,7,24,6,0,0,0,0,1,1,0,0,8649,10811,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,9573,3449730,174961,5531171,2242162,29,10450,11,3964,13,50,18018,12361,8689,3131171,226489,12225,,227,215,12,,,81802,3721,4271,81,3797,4662,92,-76,-391,-11,1,1,0,1,1,2,5653,6814,130,5815,7163,144,-162,-349,-14,2,1,0,2,1,2
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,4,Blue,bot,Trigo,oe:player:c732cc226501cc21178b9f413cdf3eb,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Jinx,Rumble,Zeri,Lee Sin,Trundle,Vex,1665,1,3,1,7,24,6,0,0,0,0,0,0,0,0,8649,10811,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,9194,3313153,168034,3155676,1670270,16,5766,7,2523,6,37,13333,12014,8342,3006126,217444,10125,,212,198,14,,,76396,3182,3324,85,3458,3650,96,-276,-326,-11,0,0,0,0,0,0,5371,5320,122,5106,6005,146,265,-685,-24,0,0,0,0,0,0
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,5,Blue,sup,Damage,oe:player:b9f24e83531326204197015b2f43a93,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,Leona,Rumble,Zeri,Lee Sin,Trundle,Vex,1665,1,1,1,11,24,6,0,0,0,0,0,0,0,0,8649,10811,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3430,1236036,626885,4145946,5309910,45,16216,15,5405,12,76,27387,7209,3537,1274595,92193,6350,,36,36,0,,,12973,2158,2878,18,2096,2272,16,62,606,2,0,0,0,0,0,0,3415,4329,26,2872,2950,21,543,1379,5,0,1,0,0,0,0
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,6,Red,top,Parang,oe:player:47a2fd48766f50394a3110fd124de77,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Gnar,Twisted Fate,Caitlyn,Jayce,Lucian,Camille,1665,0,1,5,2,6,24,0,0,0,0,0,0,0,0,2162,10811,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,9831,3542703,193562,7114234,4354234,11,3964,3,1081,2,24,8649,9480,5808,2092973,219353,9283,,210,210,0,,,75676,2946,4606,72,3413,4772,88,-467,-166,-16,0,0,1,0,1,0,4443,6855,108,5440,7677,135,-997,-822,-27,0,1,2,1,2,1
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,7,Red,jng,Wiz,oe:player:3d6241a697bf77c402bad659fb172ab,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Nocturne,Twisted Fate,Caitlyn,Jayce,Lucian,Camille,1665,0,2,4,2,6,24,0,0,0,0,0,0,0,0,2162,10811,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8085,2913514,159185,8329009,5619099,28,10090,16,5766,9,60,21622,9372,5700,2054054,215274,9175,,176,24,152,,,63423,3592,3610,68,3769,3710,58,-177,-100,10,1,1,0,2,1,2,5302,6092,112,6056,5920,96,-754,172,16,1,2,1,2,2,2
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,8,Red,mid,Hauz,oe:player:979d7cbbe1e2a8b55d503047f5c72a0,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Syndra,Twisted Fate,Caitlyn,Jayce,Lucian,Camille,1665,0,2,4,3,6,24,0,0,0,0,0,0,0,1,2162,10811,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,13590,4897297,267572,3256937,1556036,11,3964,8,2883,8,31,11171,10855,7183,2588468,271285,10700,,259,242,17,,,93333,3797,4662,92,3721,4271,81,76,391,11,1,1,2,1,1,0,5815,7163,144,5653,6814,130,162,349,14,2,1,2,2,1,0
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,9,Red,bot,Disave,oe:player:bead6d34dbffe42a8c5984aa0dbaeda,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Aphelios,Twisted Fate,Caitlyn,Jayce,Lucian,Camille,1665,0,1,6,0,6,24,0,0,0,0,0,0,0,0,2162,10811,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,16860,6075676,331955,4795676,2682883,7,2523,4,1441,2,20,7207,9817,6145,2214414,232081,9700,,234,228,6,,,84324,3458,3650,96,3182,3324,85,276,326,11,0,0,0,0,0,0,5106,6005,146,5371,5320,122,-265,685,24,0,0,0,0,0,0
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,10,Red,sup,Scuro,oe:player:70d516fd78bcce28e19f4b422bb9f02,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Nautilus,Twisted Fate,Caitlyn,Jayce,Lucian,Camille,1665,0,0,5,1,6,24,0,0,0,0,0,0,0,0,2162,10811,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2424,873514,477259,3115676,3981261,52,18739,10,3604,21,70,25225,5314,1642,591712,620085,4765,,30,30,0,,,10811,2096,2272,16,2158,2878,18,-62,-606,-2,0,0,0,0,0,0,2872,2950,21,3415,4329,26,-543,-1379,-5,0,0,0,0,1,0
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,100,Blue,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Rumble,Zeri,Lee Sin,Trundle,Vex,1665,1,24,6,45,24,6,2,0,0,0,1,,,,8649,10811,0,2,1,2,1,1,0,0,0,0,1,,0,0,1,2,0,1,1,0,1,10,3,1,1,5,2,2,0,54715,19717117,,27378378,21603604,113,40721,48,17297,48,232,83604,56724,38363,13824505,,50000,136227,,688,178,,,312072,16243,18955,330,15889,18800,344,354,155,-14,3,3,2,2,2,3,25935,30060,509,23538,29065,531,2397,995,-22,5,6,3,3,4,5
ESPORTSTMNT03_2655962,complete,,CBLOL,2022,Split 1,1,03/04/2022 18:02,3,1205,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Twisted Fate,Caitlyn,Jayce,Lucian,Camille,1665,0,6,24,8,6,24,0,0,0,0,0,,,,2162,10811,1,1,2,1,2,0,1,0,0,0,0,,0,0,0,0,2,0,0,1,0,3,10,0,0,2,5,0,2,50790,18302703,,26611532,18193514,109,39279,41,14775,42,205,73874,44838,26477,9541261,,43623,-136227,,734,175,,,327568,15889,18800,344,16243,18955,330,-354,-155,14,2,2,3,3,3,2,23538,29065,531,25935,30060,509,-2397,-995,22,3,4,5,5,6,3
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,1,Blue,top,SuperCleber,oe:player:8e01eb2dab560099ace2ed32c82ea06,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Camille,Ryze,Pyke,LeBlanc,Orianna,Vex,2407,1,8,3,9,28,20,0,0,0,0,0,0,0,0,6980,11965,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,15572,3881678,18999,7583133,11210054,16,3988,4,997,14,36,8974,14251,9065,2259659,191686,12850,,217,210,7,,,54092,3320,4521,72,3274,4922,86,46,-401,-14,1,0,0,0,0,1,5201,7499,104,5046,7732,138,155,-233,-34,2,0,0,0,0,1
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,2,Blue,jng,Sting,oe:player:3ccca65d3d9843b81f4e251dcf8a3e8,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Viego,Ryze,Pyke,LeBlanc,Orianna,Vex,2407,1,5,3,10,28,20,0,0,0,0,0,0,0,0,6980,11965,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,1,0,10930,2724553,133354,8509182,9024678,14,3490,19,4736,26,70,17449,14923,9737,2427171,205895,14350,,262,51,211,,,65310,3436,3772,64,3225,2835,56,211,937,8,1,1,1,1,1,1,5083,5943,104,5078,5998,103,5,-55,1,1,1,1,1,2,1
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,3,Blue,mid,Lynkez,oe:player:9f412eed0c5dde829471119d84b00e3,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Ahri,Ryze,Pyke,LeBlanc,Orianna,Vex,2407,1,8,5,13,28,20,1,0,0,0,0,0,0,1,6980,11965,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,25623,6387121,31262,5050021,3087744,29,7229,18,4487,6,73,18197,17698,12512,3118903,264574,15250,,346,314,32,,,86248,3298,4041,71,3976,4475,84,-678,-434,-13,1,1,2,1,2,1,5277,6878,124,5812,6741,128,-535,137,-4,1,2,3,2,2,2
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,4,Blue,bot,Kakashi,oe:player:5fb4bfb831903a78ffa3760d371ea12,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Xayah,Ryze,Pyke,LeBlanc,Orianna,Vex,2407,1,6,3,14,28,20,0,0,0,0,0,0,0,0,6980,11965,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,24528,6114167,299261,3857250,2187869,18,4487,4,997,7,25,6232,17318,12132,3024179,256539,16375,,337,317,20,,,84005,3198,3152,66,3821,3743,84,-623,-591,-18,1,1,0,1,2,1,5556,5547,118,5172,5415,123,384,132,-5,2,1,0,1,2,2
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,5,Blue,sup,Bounty,oe:player:5dedda929608ef07aedda33aa2b474e,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Rakan,Ryze,Pyke,LeBlanc,Orianna,Vex,2407,1,1,6,19,28,20,0,0,0,0,0,0,0,0,6980,11965,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5309,1323390,647739,4432821,5296552,71,17698,15,3739,24,123,30661,9031,3845,958455,813066,8810,,41,41,0,,,10220,2287,2064,17,2823,2315,17,-536,-251,0,0,2,2,2,1,0,3261,3446,22,3919,3467,25,-658,-21,-3,0,3,2,2,2,0
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,6,Red,top,Zemnas,oe:player:9390b1bbbe5307a8b4fad66d0fac7a6,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Akali,Zeri,Tryndamere,Karma,Leona,Tahm Kench,2407,0,6,5,3,20,28,1,1,1,0,0,0,0,0,4985,11965,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,25180,6276693,281086,6827088,4224927,10,2493,3,748,4,29,7229,16516,11330,2824263,243634,16310,,324,312,12,,,80764,3274,4922,86,3320,4521,72,-46,401,14,0,0,1,1,0,0,5046,7732,138,5201,7499,104,-155,233,34,0,0,1,2,0,0
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,7,Red,jng,Goot,oe:player:14858d85726545ce65dc2e7ea8042c9,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Lee Sin,Zeri,Tryndamere,Karma,Leona,Tahm Kench,2407,0,2,4,7,20,28,0,0,0,0,0,0,0,0,4985,11965,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,0,1,7925,1975488,884674,7523556,9389364,23,5733,16,3988,16,46,11467,12492,7306,1821188,157105,11900,,210,57,153,,,52347,3225,2835,56,3436,3772,64,-211,-937,-8,1,1,1,1,1,1,5078,5998,103,5083,5943,104,-5,55,-1,1,2,1,1,1,1
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,8,Red,mid,Elicit,oe:player:f9188060720bd15b5e624177501711b,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Kai'Sa,Zeri,Tryndamere,Karma,Leona,Tahm Kench,2407,0,5,5,6,20,28,0,0,0,0,1,1,0,0,4985,11965,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,29175,7272538,325683,3980391,2051018,25,6232,11,2742,8,68,16951,16301,11115,2770669,239011,15055,,285,260,25,,,71043,3976,4475,84,3298,4041,71,678,434,13,1,2,1,1,1,2,5812,6741,128,5277,6878,124,535,-137,4,2,2,2,1,2,3
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,9,Red,bot,Improve,oe:player:10ac42c4d7dca450a66e8efbe8b0079,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Aphelios,Zeri,Tryndamere,Karma,Leona,Tahm Kench,2407,0,5,6,6,20,28,1,0,0,0,0,0,0,0,4985,11965,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,22499,5608392,251158,3613211,4841629,14,3490,16,3988,7,40,9971,16852,11666,2908018,250859,15625,,298,278,20,,,74283,3821,3743,84,3198,3152,66,623,591,18,1,2,1,1,1,0,5172,5415,123,5556,5547,118,-384,-132,5,1,2,2,2,1,0
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,10,Red,sup,z4y,oe:player:cb6937887709f467d6246a74ab1a646,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Nautilus,Zeri,Tryndamere,Karma,Leona,Tahm Kench,2407,0,2,8,13,20,28,0,0,0,0,0,0,0,0,4985,11965,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4802,1197009,536051,5290569,8858413,58,14458,11,2742,17,102,25426,10273,5087,1268052,10939,9635,,37,37,0,,,9223,2823,2315,17,2287,2064,17,536,251,0,2,1,0,0,2,2,3919,3467,25,3261,3446,22,658,21,3,2,2,0,0,3,2
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,100,Blue,team,,,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,,Ryze,Pyke,LeBlanc,Orianna,Vex,2407,1,28,20,65,28,20,1,0,0,0,0,,,,6980,11965,1,4,1,4,1,0,2,1,1,0,0,,0,0,1,1,1,0,0,2,1,8,8,1,0,4,3,1,2,81962,20430910,,29432405,30806897,148,36892,60,14956,77,327,81512,73221,47292,11788617,,67635,-130729,,933,270,,,299875,15539,17550,290,17119,18290,327,-1580,-740,-37,4,5,5,5,6,4,24378,29313,472,25027,29353,517,-649,-40,-45,6,7,6,6,8,6
ESPORTSTMNT03_2636648,complete,,CBLOLA,2022,Split 1,1,05/04/2022 19:44,1,1205,200,Red,team,,,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,,Zeri,Tryndamere,Karma,Leona,Tahm Kench,2407,0,20,28,35,20,28,2,1,1,0,1,,,,4985,11965,0,1,4,1,4,0,1,0,0,0,0,,0,0,0,1,1,1,2,0,0,8,8,0,1,3,4,2,1,89581,22330120,,27234815,29365351,130,32405,57,14209,52,285,71043,72434,46505,11592439,,68525,130729,,944,210,,,287661,17119,18290,327,15539,17550,290,1580,740,37,5,6,4,4,5,5,25027,29353,517,24378,29313,472,649,40,45,6,8,6,6,7,6
ESPORTSTMNT03_2636692,complete,,CBLOLA,2022,Split 1,1,05/04/2022 21:01,2,1205,1,Blue,top,Zemnas,oe:player:9390b1bbbe5307a8b4fad66d0fac7a6,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Kennen,Xayah,Kassadin,Zeri,Tryndamere,Sylas,1906,1,4,6,15,24,17,0,0,0,0,1,0,1,0,7555,12907,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,19543,6152046,274519,6521931,3929276,9,2833,4,1259,4,23,7240,12926,8762,2758237,212186,12550,,240,224,16,,,75551,3474,4703,74,3048,4227,79,426,476,-5,0,6,1,0,0,2,5855,7764,116,5156,7204,130,699,560,-14,2,6,2,0,1,4
ESPORTSTMNT03_2636692,complete,,CBLOLA,2022,Split 1,1,05/04/2022 21:01,2,1205,2,Blue,jng,Goot,oe:player:14858d85726545ce65dc2e7ea8042c9,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Viego,Xayah,Kassadin,Zeri,Tryndamere,Sylas,1906,1,9,3,13,24,17,2,1,0,0,1,1,0,0,7555,12907,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,17336,5457293,243517,9179119,9476285,15,4722,13,4092,33,46,14481,13400,9236,2907450,223664,12125,,184,25,159,,,57922,5352,4336,73,3298,3314,60,2054,1022,13,6,1,0,1,1,1,7101,6824,107,5208,5945,91,1893,879,16,6,3,1,2,1,1
ESPORTSTMNT03_2636692,complete,,CBLOLA,2022,Split 1,1,05/04/2022 21:01,2,1205,3,Blue,mid,Elicit,oe:player:f9188060720bd15b5e624177501711b,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Ahri,Xayah,Kassadin,Zeri,Tryndamere,Sylas,1906,1,6,2,10,24,17,0,0,0,0,0,0,0,0,7555,12907,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,22605,7115950,317531,4829906,2061910,14,4407,6,1889,2,32,10073,14083,9919,3122455,240204,12350,,242,223,19,,,76180,3815,4915,89,3238,4465,73,577,450,16,1,3,0,1,1,1,6457,7544,139,5812,7163,120,645,381,19,2,3,0,2,1,2
ESPORTSTMNT03_2636692,complete,,CBLOLA,2022,Split 1,1,05/04/2022 21:01,2,1205,4,Blue,bot,Improve,oe:player:10ac42c4d7dca450a66e8efbe8b0079,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,Samira,Xayah,Kassadin,Zeri,Tryndamere,Sylas,1906,1,5,1,5,24,17,2,1,0,0,0,0,0,0,7555,12907,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8464,2664428,118893,4860126,3037775,17,5352,12,3778,9,48,15110,14189,10025,3155824,242771,11650,,267,252,15,,,84050,3304,3928,84,3204,3135,79,100,793,5,0,0,0,0,2,2,5331,6126,132,5308,5020,128,23,1106,4,0,0,0,0,2,2
