game,league,blueteam,redteam,golId,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45
ESPORTSTMNT05_3222338,EM,Anorthosis Famagusta Esports,Team GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223052,EM,Los Heretics,Geekay Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220351,EM,Riddle Esports,SK Gaming Prime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189358,AL,Twisted Minds,One More Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220354,EM,İstanbul Wildcats,Los Heretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223055,EM,Team GO,Riddle Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190379,AL,Twisted Minds,One More Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220355,EM,SK Gaming Prime,Anorthosis Famagusta Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223058,EM,Geekay Esports,Zero Tenacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189364,AL,Twisted Minds,One More Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190381,AL,One More Esports,Twisted Minds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189394,VCS,CERBERUS Esports,GAM Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3191402,VCS,CERBERUS Esports,GAM Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189397,VCS,CERBERUS Esports,GAM Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190419,VCS,CERBERUS Esports,GAM Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223066,EM,Aegis,Macko Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220363,EM,eSuba,Orbit Anonymo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223070,EM,FUT Esports,Movistar Riders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223069,EM,Unicorns of Love Sexy Edition,LDLC OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222353,EM,Orbit Anonymo,Unicorns of Love Sexy Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223072,EM,Movistar Riders,Aegis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222357,EM,LDLC OL,eSuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223077,EM,FUT Esports,Macko Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222360,EM,Aegis,FUT Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222361,EM,eSuba,Unicorns of Love Sexy Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223083,EM,LDLC OL,Orbit Anonymo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220372,EM,Macko Esports,Movistar Riders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220377,EM,Unicorns of Love Sexy Edition,LDLC OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3342594,LLA,Movistar R7,Six Karma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3342595,LLA,Movistar R7,Six Karma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3344541,LLA,Six Karma,Movistar R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3343549,LLA,Movistar R7,Six Karma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3344551,LJL,DetonatioN FocusMe,Sengoku Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3342605,LJL,Sengoku Gaming,DetonatioN FocusMe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190503,VCS,SBTC Esports,Team Whales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3342607,LJL,DetonatioN FocusMe,Sengoku Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190513,VCS,Team Whales,SBTC Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190518,VCS,SBTC Esports,Team Whales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190522,VCS,SBTC Esports,Team Whales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223113,LEC,MAD Lions,Fnatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3342624,CBLOL,LOUD,paiN Gaming,48818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222408,LEC,Fnatic,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3344571,CBLOL,LOUD,paiN Gaming,48819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220418,LEC,MAD Lions,Fnatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_3344573,CBLOL,paiN Gaming,LOUD,48820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189495,AL,Anubis Gaming,3BL Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220425,LEC,G2 Esports,SK Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3191514,AL,Anubis Gaming,3BL Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223144,LEC,SK Gaming,G2 Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190538,AL,3BL Esports,Anubis Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189528,VCS,Team Whales,CERBERUS Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3191552,VCS,CERBERUS Esports,Team Whales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3191553,VCS,Team Whales,CERBERUS Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3191559,VCS,Team Whales,CERBERUS Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189540,VCS,CERBERUS Esports,Team Whales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223181,LEC,Astralis,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222495,LEC,Astralis,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220498,LEC,G2 Esports,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223210,LEC,G2 Esports,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220513,LEC,KOI,G2 Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223249,LEC,Team BDS,Team Vitality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220556,LEC,Team Vitality,Team BDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220559,LEC,Team BDS,Team Vitality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141381,NACL,AOE Gold,Supernova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3143390,NACL,Supernova,AOE Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3143394,NACL,Maryville University,The Last Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3142390,NACL,Maryville University,The Last Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222570,EM,Macko Esports,SK Gaming Prime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220585,EM,İstanbul Wildcats,LDLC OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220590,EM,Macko Esports,SK Gaming Prime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223278,EM,LDLC OL,İstanbul Wildcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223280,EM,SK Gaming Prime,Macko Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222576,EM,İstanbul Wildcats,LDLC OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223281,EM,LDLC OL,İstanbul Wildcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141473,NACL,Team Tony Top,FLY FAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141482,NACL,Team Tony Top,FLY FAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141487,NACL,Team Fish Taco,Team Liquid First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3143497,NACL,Team Fish Taco,Team Liquid First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220596,EM,Unicorns of Love Sexy Edition,Movistar Riders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220600,EM,Unicorns of Love Sexy Edition,Movistar Riders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220601,EM,Movistar Riders,Unicorns of Love Sexy Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222588,EM,Unicorns of Love Sexy Edition,Movistar Riders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223291,EM,Unicorns of Love Sexy Edition,Movistar Riders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3191721,AL,One More Esports,3BL Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189660,AL,3BL Esports,One More Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141590,NACL,AOE Gold,Maryville University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189661,AL,One More Esports,3BL Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141595,NACL,Maryville University,AOE Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189662,AL,3BL Esports,One More Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141599,NACL,AOE Gold,Maryville University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189664,AL,One More Esports,3BL Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141605,NACL,Maryville University,AOE Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3143604,NACL,AOE Gold,Maryville University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220604,EM,Team GO,Los Heretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223294,EM,Los Heretics,Team GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222594,EM,Team GO,Los Heretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220606,EM,Team GO,Los Heretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220607,EM,Los Heretics,Team GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3142696,NACL,Team Tony Top,Team Fish Taco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3143703,NACL,Team Tony Top,Team Fish Taco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141703,NACL,Team Tony Top,Team Fish Taco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141704,NACL,Team Fish Taco,Team Tony Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3142715,NACL,Team Tony Top,Team Fish Taco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189757,VCS,SBTC Esports,GAM Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190811,VCS,GAM Esports,SBTC Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190813,VCS,SBTC Esports,GAM Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190814,VCS,SBTC Esports,GAM Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189761,VCS,GAM Esports,SBTC Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222595,LEC,G2 Esports,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222611,LEC,MAD Lions,G2 Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223324,LEC,G2 Esports,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220639,LEC,G2 Esports,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3142786,NACL,The Last Dance,Supernova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222622,LEC,MAD Lions,G2 Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3143794,NACL,The Last Dance,Supernova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141782,NACL,Supernova,The Last Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3142799,NACL,FLY FAM,Team Liquid First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3142803,NACL,FLY FAM,Team Liquid First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190859,VCS,CERBERUS Esports,SBTC Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189804,VCS,SBTC Esports,CERBERUS Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3191871,VCS,SBTC Esports,CERBERUS Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223343,LEC,Team Vitality,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2672638,CBLOLA,Vivo Keyd Stars Academy,Los Grandes Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223366,LEC,Team Vitality,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2672640,CBLOLA,Los Grandes Academy,Vivo Keyd Stars Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222650,LEC,MAD Lions,Team Vitality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2672641,CBLOLA,Vivo Keyd Stars Academy,Los Grandes Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220672,LEC,Team Vitality,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2670665,CBLOLA,Los Grandes Academy,Vivo Keyd Stars Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2672642,CBLOLA,Los Grandes Academy,Vivo Keyd Stars Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3142937,NACL,Supernova,Team Fish Taco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3142944,NACL,Team Fish Taco,Supernova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3143946,NACL,Supernova,Team Fish Taco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141925,NACL,Team Fish Taco,Supernova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189848,VCS,SBTC Esports,GAM Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3191919,VCS,GAM Esports,SBTC Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3190912,VCS,GAM Esports,SBTC Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT02_3189849,VCS,GAM Esports,SBTC Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223371,LEC,Team BDS,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223379,LEC,MAD Lions,Team BDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222670,LEC,MAD Lions,Team BDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220686,LEC,Team BDS,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222671,LEC,Team BDS,MAD Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3145009,NACL,Team Liquid First,Maryville University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3144019,NACL,Maryville University,Team Liquid First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141994,NACL,Maryville University,Team Liquid First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3141996,NACL,Team Liquid First,Maryville University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223388,EM,SK Gaming Prime,İstanbul Wildcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220700,EM,İstanbul Wildcats,SK Gaming Prime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223389,EM,SK Gaming Prime,İstanbul Wildcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220701,EM,SK Gaming Prime,İstanbul Wildcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220707,EM,Los Heretics,Unicorns of Love Sexy Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3145152,NEXO,unknown team,unknown team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3223398,EM,Los Heretics,Unicorns of Love Sexy Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3144143,NEXO,unknown team,unknown team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3146113,NEXO,unknown team,unknown team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3222690,EM,Unicorns of Love Sexy Edition,Los Heretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3144163,NEXO,unknown team,unknown team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3220711,EM,Los Heretics,Unicorns of Love Sexy Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3146192,NEXO,UCAM Tokiers Academy,unknown team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3146202,NEXO,unknown team,UCAM Tokiers Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3146208,NEXO,UCAM Tokiers Academy,unknown team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3145258,NEXO,unknown team,UCAM Tokiers Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3145343,LCO,Chiefs Esports Club,Team Bliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3144367,LCO,Chiefs Esports Club,Team Bliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3144371,LCO,Chiefs Esports Club,Team Bliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03_3144372,LCO,Team Bliss,Chiefs Esports Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3225012,EM,Unicorns of Love Sexy Edition,İstanbul Wildcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3226014,EM,İstanbul Wildcats,Unicorns of Love Sexy Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3226015,EM,İstanbul Wildcats,Unicorns of Love Sexy Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3225013,EM,Unicorns of Love Sexy Edition,İstanbul Wildcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT05_3225016,EM,Unicorns of Love Sexy Edition,İstanbul Wildcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2674408,MSI,PSG Talon,DetonatioN FocusMe,48967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2674421,MSI,DetonatioN FocusMe,PSG Talon,48968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2675423,MSI,G2 Esports,LOUD,48970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2674432,MSI,G2 Esports,LOUD,48971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2675477,MSI,Bilibili Gaming,Movistar R7,48973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2675493,MSI,Bilibili Gaming,Movistar R7,48974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2673497,MSI,Golden Guardians,GAM Esports,48976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2674502,MSI,GAM Esports,Golden Guardians,48977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2673551,MSI,Bilibili Gaming,Golden Guardians,48984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2674557,MSI,Bilibili Gaming,Golden Guardians,48985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2674560,MSI,Bilibili Gaming,Golden Guardians,48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT04_2675563,MSI,G2 Esports,PSG Talon,48987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
