golId,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45
44693,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: dragon,BLUE: second_tower_top,BLUE: second_tower_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45608,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_mid,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: dragon,RED: second_tower_top,RED: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,
45609,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: baron,BLUE: third_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: second_tower_bot,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,
45610,RED: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: dragon,BLUE: second_tower_top,RED: first_tower_mid,BLUE: baron,BLUE: dragon,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: third_tower_top,RED: second_tower_bot,RED: second_tower_mid,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,
45611,BLUE: first_blood,RED: herald,RED: dragon,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: second_tower_top,BLUE: second_tower_mid,RED: dragon,RED: first_tower_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: baron,BLUE: dragon,BLUE: third_tower_mid,BLUE: third_tower_top,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: inhibitor_bot,RED: dragon,BLUE: baron,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,
45612,RED: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: herald,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: baron,RED: first_tower_mid,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,
45613,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,RED: first_tower_mid,RED: herald,RED: baron,RED: first_tower_bot,RED: dragon,RED: second_tower_mid,RED: second_tower_top,RED: third_tower_mid,RED: second_tower_bot,RED: baron,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,
45614,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_bot,BLUE: second_tower_bot,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_top,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: inhibitor_top,BLUE: third_tower_mid,BLUE: baron,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,
45615,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,
45616,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_mid,BLUE: second_tower_bot,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,
45617,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_mid,RED: first_tower_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: baron,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_top,BLUE: dragon,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,
46931,BLUE: first_blood,BLUE: dragon,RED: herald,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: second_tower_top,RED: first_tower_bot,BLUE: dragon,RED: first_tower_mid,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,RED: baron,RED: second_tower_bot,RED: dragon,RED: second_tower_top,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,RED: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,RED: baron,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,
46932,RED: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_mid,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_top,RED: first_tower_bot,BLUE: dragon,RED: baron,RED: first_tower_top,RED: second_tower_mid,RED: second_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,
46933,RED: first_blood,RED: herald,BLUE: dragon,BLUE: herald,RED: first_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: second_tower_mid,BLUE: second_tower_top,RED: baron,RED: dragon,RED: third_tower_mid,RED: second_tower_top,BLUE: dragon,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: third_tower_top,RED: inhibitor_top,RED: dragon,RED: baron,RED: nexus_tower,BLUE: first_tower_mid,BLUE: second_tower_bot,BLUE: dragon,RED: inhibitor_mid,BLUE: baron,RED: dragon,RED: nexus_tower,RED: nexus,,,,,,,,,,
46934,RED: dragon,BLUE: first_blood,RED: herald,RED: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,RED: baron,RED: second_tower_mid,BLUE: first_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: second_tower_top,RED: baron,RED: third_tower_top,RED: third_tower_mid,RED: inhibitor_top,RED: inhibitor_mid,RED: nexus_tower,RED: inhibitor_bot,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,
46935,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,BLUE: baron,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,
46936,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_bot,RED: first_tower_top,BLUE: second_tower_top,RED: dragon,RED: first_tower_mid,RED: baron,RED: second_tower_top,BLUE: second_tower_bot,BLUE: dragon,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: second_tower_mid,RED: nexus_tower,RED: dragon,RED: baron,RED: third_tower_mid,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: inhibitor_mid,RED: nexus,,,,,,,,,,,,,,,
46938,RED: first_blood,RED: dragon,RED: herald,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: baron,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_top,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,
46939,RED: first_blood,RED: dragon,RED: herald,RED: first_tower_bot,RED: dragon,RED: herald,RED: first_tower_top,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: second_tower_bot,RED: dragon,BLUE: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: elder_dragon,RED: baron,BLUE: first_tower_bot,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: third_tower_bot,RED: nexus,,,,,,,,,,,,,,,,,,,
46940,RED: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_bot,RED: first_tower_top,RED: first_tower_mid,BLUE: first_tower_mid,RED: dragon,BLUE: second_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,BLUE: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,
47207,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_top,BLUE: second_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: baron,RED: first_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_top,BLUE: baron,BLUE: dragon,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,
47208,RED: first_blood,RED: herald,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,RED: dragon,RED: herald,RED: first_tower_top,RED: second_tower_bot,RED: baron,RED: dragon,BLUE: first_tower_top,RED: third_tower_bot,RED: second_tower_mid,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,BLUE: dragon,RED: herald,BLUE: first_blood,BLUE: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,RED: first_tower_mid,BLUE: dragon,BLUE: dragon,BLUE: first_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,BLUE: second_tower_bot,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,
47210,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,RED: dragon,RED: baron,RED: first_tower_mid,RED: second_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,
47211,BLUE: dragon,BLUE: herald,BLUE: first_blood,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,RED: first_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,
47212,BLUE: first_blood,BLUE: herald,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: herald,RED: first_tower_mid,RED: first_tower_bot,RED: second_tower_mid,RED: dragon,BLUE: first_tower_top,RED: baron,BLUE: second_tower_top,RED: second_tower_bot,RED: third_tower_bot,BLUE: third_tower_top,RED: inhibitor_bot,BLUE: inhibitor_top,RED: dragon,RED: second_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,
47213,RED: first_blood,BLUE: dragon,RED: dragon,RED: herald,BLUE: first_tower_bot,BLUE: first_tower_top,RED: first_tower_mid,RED: first_tower_bot,RED: dragon,RED: first_tower_top,RED: dragon,RED: dragon,RED: baron,RED: second_tower_top,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,
47214,RED: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_bot,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,BLUE: second_tower_top,RED: first_tower_top,RED: dragon,RED: second_tower_bot,RED: first_tower_mid,RED: second_tower_top,RED: baron,RED: second_tower_mid,BLUE: dragon,RED: third_tower_mid,RED: third_tower_top,RED: third_tower_bot,RED: inhibitor_top,RED: inhibitor_mid,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,
47215,RED: dragon,BLUE: herald,RED: first_blood,RED: dragon,RED: first_tower_top,RED: dragon,RED: first_tower_mid,BLUE: herald,BLUE: first_tower_top,BLUE: second_tower_top,RED: first_tower_bot,RED: second_tower_mid,BLUE: first_tower_bot,RED: third_tower_mid,RED: baron,BLUE: dragon,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,BLUE: dragon,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: inhibitor_mid,RED: nexus,,,,,,,,,,,,,,,,,,,,
47216,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: baron,RED: first_tower_mid,BLUE: first_tower_top,RED: second_tower_bot,BLUE: second_tower_top,BLUE: first_tower_mid,BLUE: third_tower_top,BLUE: dragon,RED: second_tower_mid,RED: second_tower_top,RED: baron,RED: dragon,BLUE: second_tower_bot,RED: third_tower_mid,BLUE: third_tower_bot,RED: inhibitor_mid,RED: nexus_tower,BLUE: inhibitor_bot,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,
45056,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: herald,BLUE: first_tower_top,RED: first_tower_mid,RED: dragon,BLUE: second_tower_bot,BLUE: baron,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: first_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,RED: second_tower_bot,BLUE: baron,RED: second_tower_top,BLUE: third_tower_bot,RED: third_tower_top,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,
45057,RED: first_blood,BLUE: dragon,RED: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,RED: second_tower_top,RED: dragon,BLUE: second_tower_top,BLUE: second_tower_bot,RED: dragon,BLUE: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,RED: second_tower_bot,RED: elder_dragon,RED: baron,BLUE: third_tower_bot,BLUE: inhibitor_bot,RED: inhibitor_mid,RED: third_tower_bot,BLUE: nexus_tower,RED: inhibitor_bot,BLUE: nexus_tower,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,
44549,RED: first_blood,RED: dragon,RED: dragon,RED: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: baron,BLUE: first_tower_top,RED: first_tower_mid,BLUE: second_tower_mid,RED: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: dragon,BLUE: nexus_tower,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,
44550,BLUE: dragon,RED: herald,RED: dragon,RED: herald,BLUE: first_blood,BLUE: first_tower_top,RED: first_tower_bot,RED: first_tower_top,RED: first_tower_mid,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: third_tower_bot,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,
44558,RED: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_mid,RED: first_tower_top,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,BLUE: dragon,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,
44559,BLUE: first_blood,BLUE: herald,RED: dragon,RED: dragon,RED: herald,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_bot,RED: first_tower_top,BLUE: first_tower_bot,BLUE: baron,BLUE: dragon,BLUE: second_tower_mid,BLUE: first_tower_top,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,
44560,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_bot,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,
48146,BLUE: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: herald,RED: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: first_tower_top,RED: baron,RED: dragon,RED: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,
48147,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,
48148,BLUE: dragon,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,RED: herald,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: baron,RED: dragon,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,
48149,RED: dragon,BLUE: herald,BLUE: first_blood,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,RED: dragon,BLUE: baron,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: second_tower_top,RED: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,
44573,RED: first_blood,BLUE: herald,RED: dragon,RED: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,
44574,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: elder_dragon,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,
44575,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_top,BLUE: second_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: inhibitor_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,
45621,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: second_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: third_tower_bot,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: inhibitor_mid,BLUE: inhibitor_bot,BLUE: dragon,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,
45622,BLUE: first_blood,BLUE: dragon,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_bot,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: dragon,RED: second_tower_mid,RED: first_tower_top,RED: second_tower_bot,RED: baron,RED: second_tower_top,RED: dragon,RED: third_tower_bot,RED: third_tower_mid,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: inhibitor_mid,RED: nexus,,,,,,,,,,,,,,,,,,,,,,
45633,RED: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: first_tower_bot,RED: herald,RED: second_tower_bot,RED: dragon,RED: first_tower_mid,BLUE: first_tower_top,RED: second_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,
45634,BLUE: dragon,BLUE: herald,RED: first_blood,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: baron,BLUE: first_tower_top,RED: first_tower_mid,RED: dragon,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,
45635,RED: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,RED: dragon,RED: baron,RED: first_tower_mid,RED: second_tower_mid,RED: second_tower_bot,RED: dragon,RED: third_tower_bot,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,
45639,BLUE: first_blood,RED: dragon,RED: herald,BLUE: first_tower_top,RED: first_tower_top,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,
