golId,result,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,BLUE:kill,BLUE:plateBLUE:first_blood,BLUE:dragon,BLUE:herald,BLUE:first_tower_top,BLUE:first_tower_mid,BLUE:first_tower_bot,BLUE:second_tower_top,BLUE:second_tower_mid,BLUE:second_tower_bot,BLUE:third_tower_top,BLUE:third_tower_mid,BLUE:third_tower_bot,BLUE:inhibitor_top,BLUE:inhibitor_mid,BLUE:inhibitor_bot,BLUE:baron,BLUE:elder_dragon,BLUE:nexus_tower,BLUE:nexus,RED:kill,RED:plate,RED:first_blood,RED:dragon,RED:herald,RED:first_tower_top,RED:first_tower_mid,RED:first_tower_bot,RED:second_tower_top,RED:second_tower_mid,RED:second_tower_bot,RED:third_tower_top,RED:third_tower_mid,RED:third_tower_bot,RED:inhibitor_top,RED:inhibitor_mid,RED:inhibitor_bot,RED:baron,RED:elder_dragon,RED:nexus_tower,RED:nexus
52892,1,5,0.2,5.14,0,0.0,0.0,7,0.43,2.35,5,0.4,5.44,0,0.0,0.0,2,0.0,3.14,14,0.36,3.66,10,0.0,6.24,5,0.8,3.67,12,0.5,4.75,16,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52890,0,1,1.0,3.0,0,0.0,0.0,2,1.0,3.83,5,0.8,4.7,3,1.0,6.83,4,1.0,2.62,2,1.0,5.2,3,0.67,6.2,3,1.0,4.86,3,1.0,5.8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,2,1
36734,1,1,0.0,8.0,8,0.38,2.15,0,0.0,0.0,3,0.0,4.88,10,0.6,3.95,6,0.5,1.1,1,0.0,17.0,6,0.5,4.38,2,0.5,4.8,0,0.0,0.0,18,0,2,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,2,1,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53116,0,3,0.33,5.67,3,1.0,12.5,5,0.4,18.0,0,0.0,0.0,2,0.0,7.4,1,0.0,1.5,2,0.5,3.29,3,0.67,7.2,7,0.71,4.88,4,0.75,2.33,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,2,1
53123,1,7,0.43,5.5,6,0.5,4.86,6,0.5,3.24,10,0.4,6.18,10,0.6,4.04,7,0.86,2.61,4,0.5,3.0,3,0.67,6.4,4,0.25,5.62,10,0.4,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53122,1,7,0.86,2.61,4,0.75,2.56,2,0.0,25.0,4,0.25,5.62,0,0.0,0.0,1,0.0,1.5,1,0.0,0.33,6,0.5,3.24,10,0.4,6.18,5,0.2,3.86,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53117,1,1,0.0,1.5,2,0.5,3.29,2,1.0,6.0,1,0.0,21.0,15,0.6,3.67,12,0.42,3.89,0,0.0,0.0,12,0.5,11.5,7,0.86,8.25,3,1.0,9.8,8,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53120,1,0,0.0,0.0,9,0.67,5.81,2,0.0,25.0,6,0.5,9.56,6,0.5,4.6,1,0.0,1.5,6,0.33,6.6,6,0.5,3.24,5,0.6,4.89,4,0.75,1.81,7,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
53121,0,7,0.86,2.61,1,0.0,6.5,4,0.5,5.71,6,0.5,9.56,6,0.5,4.6,1,0.0,11.0,6,0.33,6.6,6,0.5,3.24,1,1.0,11.0,5,0.2,3.86,11,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,2,1,2,1
36745,0,2,0.0,1.22,7,0.86,5.68,0,0.0,0.0,18,0.72,6.07,2,1.0,8.0,2,0.0,3.2,1,0.0,2.6,2,0.0,5.75,9,0.33,4.67,0,0.0,0.0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,2,1
53127,1,1,0.0,1.25,10,0.7,12.73,5,0.6,11.25,1,0.0,3.33,4,0.5,7.2,0,0.0,0.0,1,1.0,3.33,6,0.5,2.5,10,0.5,5.05,4,0.75,3.58,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53125,1,1,0.0,1.25,0,0.0,0.0,1,0.0,0.0,12,0.42,4.05,3,0.0,40.0,4,0.25,2.0,7,0.57,2.06,12,0.58,5.3,10,0.5,5.05,6,0.33,5.0,9,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53126,1,4,0.25,2.0,7,0.57,2.06,12,0.58,5.3,6,0.67,6.71,0,0.0,0.0,1,0.0,3.0,4,0.75,16.33,3,0.67,10.25,1,0.0,3.33,2,0.5,4.17,14,0,2,0,1,1,1,1,1,1,0,1,1,0,1,2,1,1,2,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
53124,1,0,0.0,0.0,4,0.5,3.0,9,0.33,5.57,5,0.4,4.38,4,0.75,2.31,6,0.5,1.59,2,1.0,34.0,0,0.0,0.0,3,0.67,4.0,4,0.75,1.81,7,0,2,0,0,0,1,1,1,1,0,1,1,0,1,1,2,0,2,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0
36746,1,8,0.38,3.72,7,0.43,3.04,2,0.0,5.75,2,0.5,2.25,0,0.0,0.0,1,0.0,7.0,8,0.38,2.15,0,0.0,0.0,17,0.59,5.52,10,0.6,3.95,12,0,2,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52895,1,3,0.0,3.0,1,0.0,6.0,2,0.5,2.86,2,0.5,19.0,1,0.0,7.0,2,0.0,3.14,6,0.67,2.08,3,1.0,2.8,4,0.5,8.0,0,0.0,0.0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53128,1,14,0.64,4.83,1,0.0,10.0,8,0.75,23.5,6,0.67,6.71,13,0.54,5.33,4,1.0,19.0,10,0.7,12.73,5,0.6,11.25,1,1.0,1.25,2,0.5,4.17,10,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
36754,0,2,0.0,5.2,0,0.0,0.0,3,0.67,2.91,3,1.0,5.17,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,3.0,3,0.67,1.36,1,1.0,12.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,2,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,2,1
53129,1,1,0.0,0.0,1,1.0,4.5,6,0.33,10.78,1,0.0,3.33,2,0.5,7.25,11,0.82,1.97,7,0.57,2.06,8,0.75,23.5,2,1.0,2.33,4,0.75,3.58,14,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36755,1,0,0.0,0.0,12,0.75,4.92,2,0.0,23.0,5,0.4,4.56,1,1.0,12.0,1,1.0,2.0,2,0.0,33.0,2,1.0,4.5,4,0.75,2.71,4,0.75,6.57,9,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36753,0,2,0.0,5.2,7,0.43,5.83,3,0.67,2.91,3,1.0,5.17,5,0.2,5.55,3,0.33,3.83,0,0.0,0.0,1,1.0,3.0,3,0.67,1.36,1,1.0,12.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,2,1
36760,1,3,1.0,5.67,1,1.0,8.0,0,0.0,0.0,1,0.0,6.0,4,0.5,4.42,1,0.0,1.33,2,0.0,10.5,0,0.0,0.0,2,0.0,4.0,0,0.0,0.0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36759,0,0,0.0,0.0,1,1.0,3.33,6,0.33,2.55,0,0.0,0.0,0,0.0,0.0,1,0.0,3.0,0,0.0,0.0,5,0.4,3.87,1,1.0,2.0,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,2,1
53131,0,3,1.0,4.38,9,0.44,5.74,3,0.33,10.67,5,0.6,5.69,1,0.0,1.0,0,0.0,0.0,5,0.6,6.44,5,0.4,11.8,0,0.0,0.0,4,1.0,4.86,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,2,1
36758,1,4,0.5,2.67,3,0.33,5.12,1,1.0,1.75,0,0.0,0.0,0,0.0,0.0,2,0.0,2.44,10,0.4,6.64,2,0.5,3.0,3,0.67,6.0,1,0.0,3.33,13,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36761,1,0,0.0,0.0,0,0.0,0.0,2,0.5,1.91,1,1.0,10.5,1,1.0,0.75,1,0.0,3.33,7,1.0,7.0,0,0.0,0.0,7,0.43,6.21,0,0.0,0.0,14,0,2,0,0,1,0,1,1,1,0,1,1,0,1,1,2,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53132,1,9,0.67,2.48,6,0.83,2.83,4,0.75,3.0,8,0.75,3.0,1,1.0,13.0,9,0.22,1.66,4,0.25,3.25,6,0.5,4.73,0,0.0,0.0,1,0.0,1.0,9,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,2,0,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36767,0,1,1.0,12.0,4,0.5,4.62,0,0.0,0.0,0,0.0,0.0,1,1.0,0.5,0,0.0,0.0,1,1.0,4.0,0,0.0,0.0,3,1.0,13.67,4,0.75,7.43,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,2,1
36762,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,13.0,2,0.0,3.75,6,0.67,2.76,4,0.25,3.64,5,0.0,13.33,4,0.75,2.22,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,2,1
36763,0,0,0.0,0.0,1,0.0,0.67,1,0.0,6.0,2,0.5,6.0,1,1.0,0.75,4,0.75,4.0,1,0.0,1.0,5,0.0,3.9,4,0.5,2.33,4,0.5,3.11,13,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,1
36764,1,0,0.0,0.0,2,0.0,3.86,1,0.0,10.0,1,0.0,9.0,1,0.0,10.0,3,0.67,3.78,0,0.0,0.0,1,0.0,5.0,1,1.0,2.0,0,0.0,0.0,14,0,1,0,0,0,0,1,1,0,1,1,1,0,2,1,2,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36765,1,1,1.0,3.0,3,0.67,2.29,1,0.0,7.0,2,0.5,7.0,0,0.0,0.0,1,1.0,2.5,3,0.67,1.57,6,0.5,2.41,2,0.5,8.0,1,0.0,0.43,10,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,2,1,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36766,1,0,0.0,0.0,8,0.5,6.0,4,0.25,6.0,2,1.0,4.6,3,0.33,2.18,2,0.5,4.0,9,0.44,2.62,1,1.0,3.5,7,0.43,6.21,1,0.0,0.8,18,0,2,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,2,1,11,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
36769,0,0,0.0,0.0,1,1.0,15.0,1,1.0,1.17,1,1.0,9.0,0,0.0,0.0,0,0.0,0.0,4,0.5,7.17,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1
36768,1,0,0.0,0.0,0,0.0,0.0,1,0.0,10.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,10.0,1,1.0,10.0,2,0.5,27.0,1,1.0,10.0,10,0,2,0,0,1,1,1,1,1,1,1,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36773,0,0,0.0,0.0,3,0.33,5.0,2,0.5,15.0,1,0.0,5.5,1,1.0,4.67,2,0.5,4.2,4,0.25,6.0,2,0.5,4.8,0,0.0,0.0,5,0.4,3.64,11,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,18,0,0,3,0,0,0,1,1,1,1,0,1,1,0,2,1,1,0,2,1
36772,0,0,0.0,0.0,1,0.0,3.67,1,0.0,6.0,2,0.0,9.0,2,0.5,31.0,1,0.0,2.4,2,0.0,18.0,1,0.0,8.5,1,1.0,16.0,4,0.5,2.67,10,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,13,0,0,2,0,1,1,0,1,0,1,1,0,0,1,0,0,3,0,2,1
36771,0,0,0.0,0.0,0,0.0,0.0,1,1.0,3.0,1,1.0,6.0,2,1.0,2.25,0,0.0,0.0,1,0.0,0.6,3,0.33,6.0,2,0.5,2.86,2,1.0,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0,0,2,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,2,1
36770,1,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.5,1.8,3,0.67,1.13,2,0.5,4.8,4,0.25,3.15,1,0.0,4.33,14,0,3,0,0,0,1,1,0,1,1,1,0,1,1,0,3,0,2,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36774,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,0.33,1,1.0,0.4,2,0.5,6.5,0,0.0,0.0,0,0.0,0.0,1,0.0,1.5,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2,1
36776,1,0,0.0,0.0,0,0.0,0.0,1,1.0,16.0,0,0.0,0.0,4,0.5,2.67,0,0.0,0.0,2,0.0,2.33,0,0.0,0.0,3,0.0,2.0,1,1.0,0.0,14,0,2,0,1,1,1,1,0,0,1,0,0,1,0,0,2,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36777,0,0,0.0,0.0,1,0.0,0.6,2,0.5,13.0,2,0.5,2.86,1,0.0,4.0,0,0.0,0.0,2,0.0,0.56,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,2,1
36779,1,4,0.75,2.12,4,0.75,10.2,2,1.0,10.0,6,0.83,8.29,1,1.0,1.5,2,0.5,4.0,0,0.0,0.0,4,0.5,4.2,6,0.5,1.86,5,0.6,3.3,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36775,0,1,0.0,1.0,0,0.0,0.0,1,1.0,7.0,2,1.0,5.67,2,0.0,3.14,0,0.0,0.0,1,1.0,1.5,0,0.0,0.0,1,1.0,6.0,0,0.0,0.0,11,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,0,2,1
36778,0,3,0.67,4.4,4,0.75,10.2,10,0.6,2.58,15,0.47,8.47,4,0.5,4.8,0,0.0,0.0,0,0.0,0.0,6,0.33,4.73,0,0.0,0.0,2,0.5,7.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,2,1
36783,1,2,0.0,3.0,4,0.25,1.93,0,0.0,0.0,3,0.0,6.2,0,0.0,0.0,8,0.5,3.29,0,0.0,0.0,4,0.5,5.86,0,0.0,0.0,1,1.0,0.33,9,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36781,1,4,0.25,3.78,4,0.5,1.5,4,0.5,5.44,14,0.43,3.71,0,0.0,0.0,8,0.5,3.29,0,0.0,0.0,0,0.0,0.0,3,0.33,7.67,6,0.5,2.44,8,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36785,0,2,0.0,3.5,1,0.0,3.0,1,1.0,2.0,1,1.0,5.0,1,1.0,2.0,2,1.0,2.5,7,0.29,9.0,4,0.25,4.4,2,0.0,0.89,2,0.0,4.67,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,2,1
36784,1,2,1.0,2.5,7,0.86,5.31,6,0.5,9.43,8,0.38,5.85,4,0.75,1.37,0,0.0,0.0,1,0.0,7.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,10,0,3,0,0,1,0,1,1,1,1,1,1,1,0,2,2,0,2,1,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
36780,0,3,0.67,2.71,0,0.0,0.0,2,0.0,18.0,2,0.5,2.0,5,0.6,3.3,4,0.75,2.12,12,0.42,3.41,3,0.67,3.44,6,0.67,6.75,1,1.0,1.5,5,0,2,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,12,0,0,2,0,0,1,1,1,1,1,1,0,1,0,0,3,2,0,2,1
36782,1,3,0.67,9.0,1,0.0,6.0,0,0.0,0.0,0,0.0,0.0,2,1.0,16.5,2,0.5,1.12,1,0.0,10.0,3,0.33,7.67,0,0.0,0.0,0,0.0,0.0,12,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,2,2,1,9,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,1,2,0,0,0
36787,1,0,0.0,0.0,4,0.5,2.57,2,0.5,4.67,0,0.0,0.0,7,0.14,2.5,0,0.0,0.0,0,0.0,0.0,1,0.0,2.0,2,0.5,3.2,2,0.0,1.1,11,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36788,0,2,0.0,20.0,3,0.33,1.23,1,0.0,12.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,0.38,5.42,12,0.75,5.63,3,0.67,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,2,1
36792,1,7,0.29,3.19,6,0.5,4.88,4,0.75,2.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.67,3.53,3,0.33,1.5,0,0.0,0.0,0,0.0,0.0,13,0,2,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36789,0,0,0.0,0.0,3,0.67,1.5,1,0.0,0.5,0,0.0,0.0,1,0.0,0.33,2,0.0,2.8,0,0.0,0.0,0,0.0,0.0,12,0.75,5.63,1,0.0,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,2,1
36791,1,10,0.7,4.16,6,0.67,3.53,3,0.33,1.5,7,0.14,3.26,0,0.0,0.0,0,0.0,0.0,6,0.5,4.88,2,1.0,2.4,3,0.33,1.43,0,0.0,0.0,6,0,2,0,0,1,0,1,1,1,0,1,1,0,1,1,2,0,2,1,10,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
36790,0,6,0.5,3.46,6,0.5,3.24,1,0.0,6.0,7,0.29,7.2,2,0.0,6.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,0.75,9,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,14,0,0,2,0,0,0,0,1,1,1,1,1,1,1,2,1,3,0,2,1
36793,1,3,0.67,1.6,2,0.0,2.0,0,0.0,0.0,0,0.0,0.0,2,1.0,4.25,1,0.0,9.0,3,0.67,3.67,7,0.29,5.0,3,0.33,2.43,1,0.0,6.5,13,0,2,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,2,1,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36794,1,4,0.5,1.88,0,0.0,0.0,1,1.0,1.5,5,0.6,4.89,7,0.57,2.62,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,0.47,3.89,1,0.0,2.0,9,0,3,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,2,1,8,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,2,0,0,0
36795,1,2,0.0,1.33,2,0.5,6.33,1,0.0,5.0,0,0.0,0.0,1,0.0,2.0,1,0.0,9.0,0,0.0,0.0,7,0.29,5.0,1,0.0,14.0,3,0.33,1.0,12,0,2,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,2,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36797,1,2,0.5,6.5,13,0.38,3.56,10,0.6,3.9,0,0.0,0.0,6,0.33,4.09,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52903,0,3,0.67,2.17,1,1.0,15.0,3,0.67,7.75,3,0.33,6.17,9,0.44,4.71,9,0.56,3.0,6,0.5,6.27,0,0.0,0.0,1,0.0,18.0,7,0.57,3.25,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,2,1
36796,1,3,0.67,4.67,10,0.7,4.24,4,0.5,5.0,4,0.5,2.62,1,1.0,17.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.5,2.25,16,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,2,2,1,8,0,0,2,0,1,0,0,1,1,1,0,0,1,0,0,2,1,0,1,0
53176,0,2,1.0,0.62,5,0.2,4.27,6,0.5,4.94,9,0.44,6.42,2,0.5,2.33,12,0.75,6.64,3,0.0,12.33,4,0.75,5.67,15,0.6,7.83,13,0.62,6.15,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1,0,2,0,2,1
36803,0,4,0.0,2.33,2,0.5,2.5,3,0.33,3.78,0,0.0,0.0,1,1.0,1.75,4,0.25,4.17,4,0.0,0.59,2,0.5,1.0,2,0.0,6.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,2,1
36799,0,0,0.0,0.0,4,0.5,1.9,2,1.0,1.43,9,0.33,2.94,2,0.0,1.0,1,0.0,1.67,6,0.67,3.5,0,0.0,0.0,0,0.0,0.0,2,0.0,3.43,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,2,1
36802,1,3,0.0,1.33,0,0.0,0.0,2,0.5,2.25,2,0.0,6.0,0,0.0,0.0,0,0.0,0.0,7,0.43,2.73,1,0.0,1.75,9,0.33,3.44,0,0.0,0.0,8,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36805,0,1,0.0,6.0,1,0.0,3.67,5,0.8,3.25,1,1.0,13.0,1,0.0,0.8,2,0.5,2.75,0,0.0,0.0,0,0.0,0.0,1,1.0,5.0,1,1.0,0.0,14,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,16,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,2,1
52904,0,10,0.5,2.53,3,0.67,8.25,8,0.38,5.88,0,0.0,0.0,5,0.6,5.2,3,0.0,4.4,0,0.0,0.0,0,0.0,0.0,7,0.57,5.2,2,1.0,5.0,9,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,14,0,0,3,0,1,1,0,1,1,1,0,1,1,0,1,1,2,0,2,1
36806,1,1,1.0,1.5,1,0.0,3.67,5,0.8,3.25,0,0.0,0.0,6,0.67,6.67,5,0.0,2.71,1,1.0,1.5,7,0.14,4.18,0,0.0,0.0,0,0.0,0.0,8,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36808,0,2,0.5,0.7,7,0.43,3.74,1,1.0,3.0,2,1.0,2.2,0,0.0,0.0,1,0.0,5.5,0,0.0,0.0,0,0.0,0.0,1,0.0,3.0,0,0.0,0.0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,2,1
