game,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
ESPORTSTMNT03_3168381,1,0.0,1.5,3,0.67,9.67,3,0.67,32.0,5,0.4,4.73,4,0.25,8.2,9,0.56,1.15,7,0.71,2.38,0,0,0,1,0.0,4.0,1,0.0,1.2,1
ESPORTSTMNT03_3127119,5,0.8,4.0,1,1.0,2.5,0,0,0,5,0.8,5.67,5,0.8,4.85,0,0,0,2,0.5,1.67,2,0.0,1.0,4,0.5,11.75,3,0.33,10.67,0
ESPORTSTMNT01_3415465,6,0.5,2.36,7,0.29,7.55,11,0.45,4.92,6,0.5,6.9,0,0,0,1,1.0,3.5,2,0.0,13.0,4,0.5,3.82,8,0.5,9.0,3,0.33,6.0,0
ESPORTSTMNT02_3211413,1,0.0,1.14,0,0,0,0,0,0,8,0.62,4.6,13,0.62,3.79,1,1.0,3.5,4,0.75,3.55,2,0.5,14.0,12,0.58,5.04,1,0.0,13.0,0
ESPORTSTMNT02_3232892,7,0.71,5.55,6,0.83,5.87,3,0.33,10.0,8,0.75,8.19,4,0.75,5.7,4,0.75,4.86,8,0.75,4.89,3,0.67,13.0,13,0.85,6.95,5,0.6,2.81,1
ESPORTSTMNT01_3380053,7,0.43,2.13,5,1.0,3.27,3,0.67,3.0,8,0.88,5.6,1,1.0,27.0,0,0,0,1,1.0,7,5,0.4,2.8,6,0.17,5.31,0,0,0,1
ESPORTSTMNT01_3410273,10,0.5,2.38,0,0,0,8,0.62,5.35,4,0.5,8.57,8,0.38,4.35,8,0.62,4.13,6,0.67,8.71,5,0.4,3.71,5,0.4,7.43,0,0,0,1
ESPORTSTMNT05_3220686,1,0.0,2.5,7,0.57,7.83,4,0.25,8.5,3,0.33,5.5,4,0.5,5.75,9,0.67,2.76,12,0.42,5.48,10,0.6,5.65,4,0.75,3.62,2,1.0,2.43,0
ESPORTSTMNT06_2778032,1,1.0,1.0,0,0,0,0,0,0,1,1.0,10.0,2,0.5,25.0,0,0,0,2,1.0,4.8,6,0.67,5.9,5,0.8,6.22,3,0.67,5.86,0
ESPORTSTMNT01_3324855,3,0.67,1.17,3,1.0,1.71,0,0,0,4,0.5,3.33,1,0.0,1.2,2,0.5,4.67,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02_3169255,0,0,0,0,0,0,0,0,0,1,0.0,3.0,1,1.0,19.0,2,0.5,7.67,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT04_2673497,0,0,0,0,0,0,2,1.0,3.25,10,0.7,4.0,0,0,0,1,0.0,2.67,0,0,0,0,0,0,3,0.33,2.6,12,0.33,5.19,1
ESPORTSTMNT02_3220608,8,0.75,4.5,13,0.54,7.65,13,0.38,6.2,9,0.56,13.62,11,0.55,4.61,10,0.3,1.28,7,0.86,1.19,4,0.75,5.67,4,0.5,1.22,1,0.0,0.67,1
ESPORTSTMNT03_3095781,1,1.0,4.5,4,0.25,4.56,1,0.0,17.0,3,0.67,3.75,2,1.0,2.14,1,1.0,2.25,3,0.67,5.0,0,0,0,1,1.0,5.5,3,0.67,19.5,1
ESPORTSTMNT01_3410725,2,1.0,10.0,5,0.2,5.5,1,1.0,5.5,16,0.75,4.22,0,0,0,5,0.4,3.86,0,0,0,5,0.6,3.17,10,0.2,4.53,2,0.5,1.0,1
ESPORTSTMNT02_3191402,1,1.0,5.33,4,0.5,3.0,4,0.75,13.0,7,0.57,5.56,4,0.5,6.88,0,0,0,7,0.43,6.06,0,0,0,8,0.38,4.17,4,0.25,5.44,0
ESPORTSTMNT01_3387063,0,0,0,11,0.55,4.62,10,0.2,5.28,4,0.75,4.86,8,0.5,6.1,11,0.55,7.5,7,0.57,9.71,1,0.0,18,13,0.54,7.82,12,0.5,15.1,1
ESPORTSTMNT01_3344227,0,0,0,5,0.6,2.21,1,1.0,10,4,0.5,13.0,6,0.67,3.53,5,0.4,1.89,3,0.33,2.67,2,0.5,3.6,4,0.5,3.86,1,1.0,1.0,1
ESPORTSTMNT01_3401931,10,0.5,3.86,0,0,0,2,1.0,9.0,7,0.43,9.25,3,0.67,2.81,7,0.43,4.0,7,0.57,3.0,0,0,0,2,0.5,2.86,6,0.5,3.28,0
ESPORTSTMNT01_3301190,0,0,0,1,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.0,0,0,0,1,1.0,1.4,0,0,0,1
ESPORTSTMNT04_2667287,3,0.0,6.5,8,0.5,6.45,1,0.0,5.0,6,0.33,4.91,0,0,0,8,0.62,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02_3156083,7,0.71,3.09,2,0.5,15.0,2,1.0,8.5,1,1.0,6.0,0,0,0,0,0,0,4,0.5,30.0,0,0,0,0,0,0,6,0.67,3.36,0
ESPORTSTMNT02_3139934,0,0,0,0,0,0,1,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02_3189757,9,0.67,1.87,11,0.27,6.12,4,0.5,7.0,1,0.0,1.8,2,0.0,6.0,2,1.0,6.25,0,0,0,3,0.0,8.17,11,0.36,4.86,9,0.44,4.54,0
ESPORTSTMNT02_3210486,1,1.0,3.0,5,0.4,1.5,1,0.0,4.0,0,0,0,0,0,0,1,1.0,2.67,0,0,0,3,0.0,9.4,2,0.0,3.5,1,0.0,1.5,0
ESPORTSTMNT01_3344212,7,0.29,2.45,5,0.6,2.21,1,1.0,10,4,0.5,13.0,6,0.67,3.53,5,0.4,1.89,3,0.33,2.67,1,0.0,2.67,5,0.2,6.17,6,0.33,12.0,0
ESPORTSTMNT03_3166998,9,0.44,2.74,2,0.5,7.75,2,0.5,1.75,2,0.5,4.0,2,0.5,6.75,8,0.75,3.33,0,0,0,1,1.0,14.0,2,0.5,2.57,5,0.6,2.82,1
ESPORTSTMNT02_3232255,7,0.71,2.38,0,0,0,3,0.67,3.5,21,0.48,5.78,5,0.6,7.11,12,0.42,2.17,1,0.0,9.0,1,0.0,6.0,7,0.14,7.18,7,0.57,2.5,0
ESPORTSTMNT04_2675730,8,0.5,5.5,3,0.67,4.0,3,1.0,14.0,0,0,0,3,0.67,6.5,0,0,0,4,0.25,8.8,5,0.6,3.45,11,0.73,4.78,1,0.0,13,0
ESPORTSTMNT02_3190518,7,0.57,1.24,1,0.0,1.75,1,0.0,6.0,1,0.0,3.0,3,0.67,6.17,5,0.4,9.0,1,0.0,4.0,4,0.75,3.5,3,0.33,4.8,2,0.5,28.0,1
ESPORTSTMNT02_3221581,10,0.3,1.28,1,1.0,4.33,2,0.5,3.67,4,0.5,1.91,1,0.0,0.67,0,0,0,13,0.54,7.65,9,0.44,6.93,9,0.56,13.62,10,0.4,5.44,1
ESPORTSTMNT03_3195856,8,0.5,1.33,9,0.56,2.65,7,0.57,1.7,1,1.0,1.33,0,0,0,8,0.38,2.62,6,0.5,1.81,6,0.5,3.42,5,0.4,2.58,1,1.0,1.0,0
ESPORTSTMNT03_3195284,4,0.25,4.33,3,0.33,10.75,2,0.5,3.8,2,0.0,4.75,1,1.0,0.33,10,0.6,3.14,10,0.5,4.58,7,0.29,6.83,14,0.57,6.95,6,0.83,4.0,0
ESPORTSTMNT02_3216786,7,0.71,1.7,11,0.55,2.57,1,0.0,1.33,1,0.0,13.0,7,0.57,3.5,15,0.67,3.57,13,0.69,3.21,8,0.5,4.56,5,0.6,2.93,1,1.0,6.0,0
ESPORTSTMNT03_3187595,1,1.0,2.5,4,0.5,5.0,7,0.43,8.88,3,0.67,2.25,1,1.0,0.0,5,0.4,3.09,4,0.5,2.12,4,0.5,4.09,2,0.5,4.2,2,1.0,3.14,0
ESPORTSTMNT03_3196075,1,1.0,1.6,8,0.5,7.17,1,1.0,3.0,1,0.0,1.25,4,0.25,5.44,1,1.0,11,1,1.0,8,1,0.0,3.5,3,0.33,3.57,0,0,0,0
ESPORTSTMNT01_3335145,5,0.4,4.43,5,0.4,4.18,0,0,0,2,0.5,7.0,6,0.67,5.43,0,0,0,5,0.2,3.54,0,0,0,3,0.33,6.0,3,0.33,5.4,1
ESPORTSTMNT06_2775460,1,1.0,5,0,0,0,0,0,0,4,0.25,16.33,0,0,0,0,0,0,1,0.0,0.33,0,0,0,0,0,0,1,0.0,9.5,1
ESPORTSTMNT01_3373511,0,0,0,2,0.0,3.0,1,0.0,15.0,1,0.0,15,0,0,0,0,0,0,5,0.8,2.77,2,0.5,7.5,10,0.8,3.53,3,1.0,5.57,1
ESPORTSTMNT01_3380510,7,0.29,2.69,0,0,0,0,0,0,2,0.5,6.4,0,0,0,0,0,0,6,0.17,3.71,1,0.0,1.75,4,0.0,5.82,5,0.4,7.12,0
ESPORTSTMNT03_3193869,1,1.0,9,5,0.4,4.5,13,0.62,5.95,0,0,0,0,0,0,1,1.0,0.6,1,1.0,6.0,8,0.5,2.57,2,0.5,5.5,0,0,0,1
ESPORTSTMNT04_2663590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7,2,0.5,12.5,2,0.0,26.0,1,1.0,21,1,1.0,22.0,0
ESPORTSTMNT01_3387101,3,0.67,2.8,1,1.0,3.67,9,0.67,12.0,13,0.54,7.82,2,0.5,12.0,15,0.33,4.33,9,0.67,7.64,7,0.57,6.27,4,0.5,5.6,6,0.5,4.54,0
ESPORTSTMNT06_2775434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.71,2.2,4,0.5,4.5,3,1.0,7.5,1,1.0,3.0,1,0.0,15.0,0
ESPORTSTMNT06_2821361,8,0.62,2.77,4,0.25,2.36,3,0.67,5.67,0,0,0,2,0.5,4.5,7,0.43,2.04,1,0.0,4.33,3,0.33,2.54,11,0.45,4.32,5,0.6,3.44,0
ESPORTSTMNT06_2775338,2,0.0,3.8,0,0,0,0,0,0,1,0.0,12,1,0.0,8.0,2,1.0,6.5,1,1.0,9.0,0,0,0,1,0.0,6.0,2,0.5,4.67,1
ESPORTSTMNT03_3188183,3,0.67,1.93,0,0,0,0,0,0,2,1.0,2.5,1,1.0,1.4,5,0.4,3.09,2,0.5,3.43,7,0.57,4.82,4,0.5,4.5,4,0.75,3.27,0
ESPORTSTMNT04_2677230,8,0.38,5.64,9,0.44,5.14,7,0.57,12.29,12,0.33,9.94,9,0.33,6.65,11,0.64,3.16,0,0,0,7,0.71,12.86,0,0,0,11,0.55,6.27,1
ESPORTSTMNT01_3414014,5,0.2,5.14,0,0,0,7,0.43,2.35,5,0.4,5.44,0,0,0,2,0.0,3.14,14,0.36,3.66,10,0.0,6.24,5,0.8,3.67,12,0.5,4.75,1
ESPORTSTMNT02_3207756,2,0.5,0.78,5,0.2,2.77,0,0,0,5,0.4,5.31,2,1.0,18,12,0.75,4.44,2,0.5,0.67,0,0,0,1,1.0,1.33,4,1.0,4.08,0
ESPORTSTMNT06_2821052,10,0.6,5.0,0,0,0,2,1.0,2.5,3,0.67,4.43,12,0.67,3.18,4,0.25,2.43,11,0.64,3.85,5,0.4,6.67,0,0,0,0,0,0,1
ESPORTSTMNT01_3404962,0,0,0,11,0.55,2.48,4,0.5,4.71,10,0.7,3.56,4,0.5,3.3,13,0.46,1.31,0,0,0,1,1.0,2.0,15,0.33,2.88,4,0.75,0.5,1
ESPORTSTMNT02_3218962,18,0.33,4.62,0,0,0,2,1.0,18.0,4,0.5,56.0,3,0.33,7.75,8,0.5,2.11,12,0.58,2.86,4,0.75,3.55,17,0.47,2.93,0,0,0,1
ESPORTSTMNT02_3165395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02_3156106,1,1.0,8,2,0.5,25.0,0,0,0,0,0,0,1,1.0,14.0,2,0.0,6.0,3,0.33,7.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02_3221775,1,0.0,7.0,5,0.2,2.85,10,0.6,7.75,5,0.2,15.0,4,0.25,3.18,21,0.38,4.87,4,0.75,4.43,15,0.47,6.81,9,0.67,6.75,5,0.6,5.22,0
ESPORTSTMNT02_3152228,0,0,0,2,0.5,3.17,0,0,0,0,0,0,0,0,0,2,0.5,1.5,1,1.0,2.0,0,0,0,1,0.0,0.0,0,0,0,1
ESPORTSTMNT02_3169818,1,1.0,0,4,1.0,7.6,1,1.0,7.0,2,0.5,19,2,0.5,11.0,7,0.43,1.07,0,0,0,2,0.5,8.33,3,0.67,10.33,2,0.5,12.5,1
ESPORTSTMNT03_3197994,0,0,0,11,0.82,6.2,4,0.75,20.0,1,1.0,13.0,4,0.75,5.0,2,0.5,7.5,2,0.5,2.67,2,0.0,2.0,4,0.75,0.82,0,0,0,1
ESPORTSTMNT02_3219365,10,0.4,4.57,3,0.67,7.8,1,0.0,18.0,0,0,0,0,0,0,1,1.0,0.0,2,0.5,0.5,1,1.0,0.5,5,1.0,3.15,0,0,0,1
ESPORTSTMNT05_3239537,7,0.43,2.86,17,0.53,3.48,2,1.0,2.4,4,0.75,2.5,6,0.83,2.37,6,0.67,3.53,0,0,0,3,0.67,3.64,0,0,0,4,0.5,1.73,0
ESPORTSTMNT04_2674408,8,0.62,4.5,1,1.0,10.0,4,0.25,3.86,6,0.5,11.4,1,1.0,11.0,4,0.75,5.4,5,0.6,3.85,6,0.67,9.12,2,0.5,11.67,4,0.5,5.6,1
ESPORTSTMNT03_3114716,0,0,0,1,1.0,21,1,1.0,2.0,2,0.5,6.5,1,1.0,0.29,0,0,0,0,0,0,1,1.0,8.0,3,0.0,2.57,0,0,0,0
ESPORTSTMNT01_3333240,4,0.75,1.89,5,0.4,4.18,3,0.33,4.71,1,1.0,17.0,0,0,0,1,0.0,2.25,0,0,0,0,0,0,1,1.0,2.5,0,0,0,1
ESPORTSTMNT02_3213484,3,0.33,3.6,8,0.38,3.56,0,0,0,12,0.33,6.84,14,0.43,4.97,1,1.0,9,6,0.5,2.27,4,0.5,4.62,11,0.36,5.37,3,1.0,3.11,0
ESPORTSTMNT02_3189849,2,0.5,4.4,13,0.46,5.14,5,0.0,6.7,9,0.56,4.52,9,0.22,4.24,9,0.33,3.64,3,0.33,1.92,2,0.0,2.4,9,0.44,3.03,7,0.0,3.8,1
ESPORTSTMNT01_3411656,2,0.5,0.11,8,0.75,2.57,0,0,0,3,0.67,5.5,5,0.4,4.3,0,0,0,7,0.14,5.64,6,0.17,3.93,4,0.0,6.5,0,0,0,1
ESPORTSTMNT04_2685544,0,0,0,1,1.0,2.6,0,0,0,4,0.75,5.89,1,1.0,2.25,4,0.25,0.78,12,0.42,4.52,0,0,0,4,0.75,3.33,1,1.0,2.0,1
ESPORTSTMNT05_3239416,5,0.8,2.46,1,1.0,4.5,1,1.0,2.5,10,0.6,7.0,1,1.0,1.0,6,0.83,4.33,0,0,0,4,0.75,4.64,6,0.83,11.56,9,0.67,3.21,1
ESPORTSTMNT03_3176763,5,0.4,3.67,2,0.5,4.38,5,0.6,4.75,8,0.5,3.1,0,0,0,3,0.67,2.8,1,1.0,10.0,4,0.5,8.2,2,0.5,22.0,2,0.5,8.33,1
ESPORTSTMNT04_2675968,0,0,0,2,1.0,4.25,2,1.0,5.33,8,0.62,6.47,0,0,0,19,0.63,3.52,8,0.5,3.11,7,0.57,3.56,6,0.67,2.35,2,0.0,3.67,1
ESPORTSTMNT01_3385750,2,0.5,3.0,1,1.0,2.0,3,0.67,4.75,2,0.0,4.67,8,0.75,7.2,5,0.6,3.0,24,0.46,3.49,7,0.43,4.4,0,0,0,5,0.8,12.5,1
ESPORTSTMNT01_3385759,5,0.4,2.42,2,1.0,0.88,0,0,0,0,0,0,4,0.0,1.69,2,0.0,5.0,10,0.6,7.75,5,1.0,11.0,21,0.57,7.08,0,0,0,0
ESPORTSTMNT01_3372092,8,0.38,4.54,8,0.5,3.32,4,0.75,5.86,14,0.43,4.21,3,1.0,8.67,1,1.0,5,13,0.54,3.2,2,0.5,3.4,0,0,0,0,0,0,1
ESPORTSTMNT01_3416273,1,0.0,1.4,4,0.5,6.57,9,0.67,6.18,6,0.5,9.56,4,0.75,2.31,10,0.5,3.3,2,0.5,2.09,5,0.6,5.11,7,0.43,4.58,7,0.43,3.45,1
ESPORTSTMNT02_3221546,14,0.5,5.06,13,0.38,5.36,1,0.0,1.8,6,0.33,5.22,2,0.5,7.75,1,1.0,13.0,8,0.62,3.71,5,0.4,0.75,4,0.75,4.0,12,0.83,3.18,1
ESPORTSTMNT01_3316259,2,1.0,0.71,0,0,0,0,0,0,2,1.0,14.0,0,0,0,0,0,0,4,0.75,16.33,0,0,0,2,0.0,0.67,0,0,0,1
ESPORTSTMNT05_3220559,4,0.5,2.58,1,1.0,12.0,0,0,0,3,0.67,9.0,2,0.0,5.0,1,1.0,2.33,5,0.4,7.71,2,0.5,1.5,5,0.6,18.67,2,0.5,15.5,1
ESPORTSTMNT05_3241417,2,0.5,0.64,18,0.56,3.51,8,0.62,2.71,4,0.5,5.12,3,0.67,4.5,7,0.57,2.42,0,0,0,1,0.0,3.5,2,1.0,1.8,0,0,0,0
ESPORTSTMNT03_3124103,2,0.5,3.4,6,0.33,4.73,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0,1,1.0,7.67,6,0.83,4.86,0
ESPORTSTMNT01_3336443,2,0.5,3.67,4,0.5,3.2,2,0.5,9.0,6,0.67,15.5,2,1.0,10.33,4,0.5,7.5,6,0.5,3.05,1,1.0,9,4,0.75,3.22,1,1.0,9.0,0
ESPORTSTMNT01_3343164,4,0.75,4.57,9,0.56,3.8,1,0.0,2.0,2,0.0,3.2,0,0,0,2,0.5,9.0,0,0,0,0,0,0,5,0.6,9.6,2,1.0,4.0,0
ESPORTSTMNT03_3179855,7,0.43,2.76,4,0.75,4.0,2,0.0,3.2,1,1.0,2.33,0,0,0,4,0.5,3.23,5,0.6,4.09,3,0.67,2.5,3,0.67,1.91,2,0.5,1.38,0
ESPORTSTMNT01_3344006,4,0.75,4.57,9,0.56,3.8,1,0.0,2.0,6,0.67,2.47,6,0.67,7.25,1,0.0,5.67,3,0.0,4.8,3,0.33,6.2,9,0.56,3.14,4,0.5,6.83,1
ESPORTSTMNT01_3311565,0,0,0,0,0,0,0,0,0,1,0.0,7.0,2,0.0,1.14,1,0.0,8.0,4,0.5,4.44,0,0,0,1,0.0,10,0,0,0,1
ESPORTSTMNT02_3220950,3,0.0,2.75,13,0.38,4.62,8,0.88,9.89,4,0.75,2.67,7,0.71,4.44,10,0.5,2.56,13,0.62,1.95,16,0.62,2.88,19,0.53,2.67,6,0.17,3.14,1
ESPORTSTMNT04_2685321,2,1.0,7.0,0,0,0,6,0.5,3.54,9,0.67,5.73,9,0.67,14.0,0,0,0,0,0,0,3,0.33,2.75,5,0.6,15.33,5,0.6,4.09,0
ESPORTSTMNT04_2676000,0,0,0,25,0.48,3.32,0,0,0,14,0.64,4.91,1,1.0,8.5,8,0.62,3.44,5,0.4,5.45,0,0,0,6,0.5,10.0,1,1.0,4.5,0
ESPORTSTMNT01_3342189,6,0.67,3.57,1,1.0,4.67,1,1.0,2.67,2,1.0,12.0,4,0.5,3.86,1,0.0,8.0,0,0,0,0,0,0,5,0.8,8.33,5,0.8,12.4,0
ESPORTSTMNT03_3130738,5,0.4,6.29,3,0.67,2.56,2,0.0,11.5,4,0.75,10.25,0,0,0,0,0,0,0,0,0,1,1.0,7.0,3,0.67,6.25,1,1.0,11,1
ESPORTSTMNT02_3150955,0,0,0,3,0.33,1.36,2,1.0,17.0,8,0.5,3.57,7,0.57,21.0,5,0.6,30.0,2,0.5,2.5,1,0.0,10.0,0,0,0,1,0.0,1.75,0
ESPORTSTMNT01_3333073,6,0.67,4.94,5,0.6,5.5,3,0.0,6.6,6,0.83,3.53,4,0.75,2.85,0,0,0,1,0.0,12,0,0,0,4,0.5,7.0,0,0,0,0
ESPORTSTMNT01_3376629,3,0.67,0.73,0,0,0,0,0,0,4,0.25,4.73,0,0,0,2,0.5,3.75,2,1.0,2.17,0,0,0,8,0.62,5.13,1,1.0,15.0,1
ESPORTSTMNT02_3151751,2,0.0,6.0,1,0.0,15.0,0,0,0,0,0,0,0,0,0,2,0.5,5.5,2,1.0,3.0,1,0.0,0.33,1,1.0,1.0,0,0,0,1
ESPORTSTMNT01_3382616,2,1.0,2.2,1,1.0,2.0,5,0.8,3.45,7,0.71,7.17,3,1.0,23.0,0,0,0,14,0.29,4.25,4,0.75,1.61,6,0.33,3.59,0,0,0,0
ESPORTSTMNT03_3199084,9,0.56,2.77,0,0,0,0,0,0,9,0.78,4.21,7,0.29,1.77,23,0.3,4.79,20,0.4,7.03,8,0.75,10.75,0,0,0,7,0.43,5.13,0
ESPORTSTMNT05_3222671,1,0.0,2.5,7,0.29,3.67,2,1.0,6.75,4,0.75,10.2,4,0.5,5.75,1,0.0,7.5,13,0.54,4.07,10,0.6,5.65,2,1.0,6.0,1,1.0,2.0,0
ESPORTSTMNT01_3326230,2,0.5,1.83,0,0,0,4,1.0,12.0,0,0,0,1,1.0,14.0,3,0.67,8.75,5,0.2,3.2,2,0.0,5.5,0,0,0,0,0,0,1
ESPORTSTMNT01_3332334,2,0.0,5.5,4,0.25,2.41,0,0,0,2,0.0,6.6,2,0.0,18.0,2,0.5,1.11,0,0,0,2,0.5,10.5,1,1.0,5.0,0,0,0,0
ESPORTSTMNT06_2821455,4,0.75,5.0,0,0,0,6,0.67,3.0,1,1.0,1.5,2,0.5,3.38,6,0.67,2.6,5,0.8,2.0,1,1.0,4.67,3,0.0,7.5,0,0,0,1
ESPORTSTMNT01_3416121,7,0.71,3.0,9,0.22,6.0,13,0.38,4.09,4,1.0,4.57,2,0.5,0.44,3,1.0,3.4,1,1.0,1.67,2,1.0,5.67,9,0.78,4.44,1,1.0,1.25,0
ESPORTSTMNT03_3188997,3,1.0,0.67,2,0.0,1.25,1,0.0,3.33,4,0.5,4.0,1,0.0,0.33,3,0.33,4.0,0,0,0,0,0,0,0,0,0,1,1.0,1.57,0
ESPORTSTMNT03_3126434,0,0,0,2,1.0,8.5,1,1.0,14.0,2,0.5,4.67,2,0.5,14.5,5,0.6,3.64,2,1.0,3.0,0,0,0,2,0.5,10.5,0,0,0,0
ESPORTSTMNT06_2768924,0,0,0,2,0.5,4.83,3,0.33,3.42,0,0,0,0,0,0,2,1.0,5.67,0,0,0,1,0.0,8.0,3,0.33,2.8,0,0,0,0
ESPORTSTMNT04_2675493,5,0.8,0.67,3,0.67,2.9,4,0.5,3.3,3,0.67,5.38,4,0.5,7.4,6,1.0,20.75,1,1.0,14,3,0.33,9.75,1,0.0,23.0,5,0.6,12.5,1
ESPORTSTMNT01_3417325,1,1.0,0.67,4,0.25,5.88,19,0.42,6.1,5,0.2,3.75,8,0.88,2.16,1,1.0,14.0,1,0.0,0.67,14,0.43,5.21,3,0.67,6.67,10,0.3,3.06,1
ESPORTSTMNT02_3218971,8,0.5,2.11,12,0.58,2.86,8,0.38,3.61,5,0.4,1.71,7,0.71,3.77,18,0.33,4.62,0,0,0,10,0.4,6.07,4,0.5,56.0,9,0.44,5.38,0
ESPORTSTMNT05_3223343,2,0.0,2.5,3,0.67,2.08,2,0.5,9.5,2,0.5,7.0,3,0.33,9.25,1,0.0,7.5,13,0.54,4.07,3,0.33,2.92,2,0.5,6.4,5,0.6,2.17,0
ESPORTSTMNT01_3342164,6,0.67,3.57,7,0.43,4.6,1,1.0,2.67,2,1.0,12.0,2,0.0,2.67,1,0.0,8.0,2,0.5,2.25,3,0.33,5.75,6,0.5,4.8,0,0,0,1
ESPORTSTMNT01_3332769,3,0.33,3.83,2,1.0,7.33,3,0.67,5.33,4,0.5,5.33,3,0.33,4.62,0,0,0,1,1.0,3.33,1,1.0,5,2,0.5,9.5,2,0.5,6.25,1
ESPORTSTMNT02_3220004,7,0.57,3.43,4,0.75,7.14,0,0,0,0,0,0,0,0,0,2,0.0,2.5,7,0.43,6.73,3,0.67,1.11,1,0.0,11.0,6,0.33,7.33,0
ESPORTSTMNT06_2821382,11,0.73,5.45,0,0,0,6,0.83,5.25,3,1.0,21.0,2,0.5,34.0,1,1.0,11.0,0,0,0,4,0.5,4.33,3,0.33,1.95,1,1.0,3.0,1
ESPORTSTMNT02_3214320,6,0.67,3.0,4,0.75,2.0,2,0.5,15.5,5,0.6,2.62,2,0.5,3.33,2,0.5,3.0,0,0,0,3,0.33,5.4,1,1.0,1.17,1,1.0,1.4,0
ESPORTSTMNT02_3169523,2,0.5,19.0,4,0.0,5.67,0,0,0,3,0.33,10.75,1,1.0,3.0,7,0.71,6.38,7,0.57,4.77,0,0,0,1,1.0,11,2,0.0,6.0,1
ESPORTSTMNT06_2777132,6,0.83,3.05,8,0.62,3.62,0,0,0,8,0.38,3.2,0,0,0,5,0.4,5.89,1,0.0,16.0,1,1.0,1.0,2,0.5,13.33,1,1.0,6.0,0
ESPORTSTMNT02_3220999,10,0.5,4.53,2,0.5,4.6,8,0.88,7.45,12,0.5,7.07,2,0.5,3.0,15,0.6,6.2,5,0.6,5.5,0,0,0,10,0.6,7.23,13,0.69,5.33,0
ESPORTSTMNT01_3339740,0,0,0,4,1.0,4.67,2,1.0,1.6,3,0.67,10.67,1,1.0,2.0,7,0.71,1.74,2,0.5,2.6,3,0.33,7.0,7,0.43,2.94,0,0,0,1
ESPORTSTMNT01_3332285,5,0.6,4.1,4,0.25,14.5,4,0.0,7.5,5,0.4,8.0,5,0.4,5.4,3,0.67,1.56,9,0.33,1.04,0,0,0,13,0.38,5.0,5,0.6,2.0,0
ESPORTSTMNT02_3215087,4,0.75,1.4,2,0.5,15.0,11,0.36,3.41,1,0.0,13,1,0.0,4.5,12,0.58,7.11,0,0,0,0,0,0,4,0.25,4.4,0,0,0,0
ESPORTSTMNT01_3326211,0,0,0,2,0.0,27,0,0,0,1,1.0,18,2,0.0,8.0,1,0.0,2.0,2,0.0,6.0,5,0.0,5.67,0,0,0,0,0,0,0
ESPORTSTMNT06_2769159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT06_2775908,3,1.0,6.0,1,0.0,5.0,2,1.0,10.5,2,1.0,3.8,1,1.0,4.67,1,0.0,14,2,0.5,29,1,1.0,12,0,0,0,1,0.0,2.5,1
ESPORTSTMNT02_3214268,0,0,0,5,0.4,2.77,2,0.5,2.18,6,0.67,2.77,3,0.0,9.4,2,0.0,0.8,4,0.5,5.67,3,0.33,9.0,2,0.0,1.33,1,0.0,8,1
ESPORTSTMNT05_3240604,0,0,0,0,0,0,5,0.6,4.58,12,0.83,9.12,4,0.5,2.47,1,0.0,0.57,1,1.0,0.33,11,0.36,5.45,6,0.5,5.1,3,0.67,5.5,1
ESPORTSTMNT04_2677008,3,0.33,8.0,5,0.2,7.25,2,0.5,5.0,5,0.8,1.14,1,1.0,1.5,7,0.57,5.87,3,0.67,2.4,4,0.0,3.25,3,0.67,3.64,6,0.5,9.0,0
ESPORTSTMNT03_3194258,9,0.33,1.72,5,0.6,6.71,5,0.4,3.31,1,1.0,3.5,5,0.0,5.75,2,1.0,5.75,6,0.5,3.21,0,0,0,7,0.43,6.67,3,0.33,6.6,1
ESPORTSTMNT02_3233841,15,0.47,3.66,2,0.0,2.38,7,0.71,2.29,0,0,0,2,0.0,2.3,1,1.0,1.25,2,1.0,3.4,11,0.64,3.5,2,0.0,4.25,2,0.5,5.0,1
