golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
46025,ESPORTSTMNT02_3152402,BLUE: dragon,RED: herald,RED: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,RED: dragon,RED: first_blood,BLUE: first_tower_mid,RED: dragon,BLUE: baron,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: second_tower_top,RED: first_tower_mid,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_bot,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0.0,0.67,1,1.0,13,0,0,0,0,0,0,1,0.0,7.5,2,0.0,6.0,3,0.33,15.0,3,0.33,24.5,1
50122,ESPORTSTMNT02_3210080,BLUE: dragon,RED: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,RED: herald,RED: first_tower_top,BLUE: first_tower_bot,RED: first_tower_bot,RED: dragon,RED: first_tower_mid,RED: baron,BLUE: first_tower_top,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_mid,RED: third_tower_bot,RED: inhibitor_mid,RED: dragon,RED: second_tower_top,BLUE: second_tower_bot,RED: baron,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,4,0.5,2.0,3,0.67,2.0,2,0.5,12.5,7,0.57,5.0,1,0.0,11,0,0,0,3,1.0,1.36,1,0.0,0.25,0,0,0,0,0,0,0
46027,ESPORTSTMNT02_3151724,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_top,BLUE: baron,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: second_tower_top,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,3.62,0,0,0,3,0.67,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49040,ESPORTSTMNT04_2679020,RED: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: first_tower_top,RED: dragon,RED: first_tower_mid,BLUE: baron,RED: dragon,BLUE: first_tower_bot,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.33,4.5,10,0.7,5.65,1,1.0,2.6,10,0.7,6.61,0,0,0,3,0.67,3.4,18,0.61,2.8,6,0.33,3.25,16,0.56,3.88,7,0.57,5.92,0
46031,ESPORTSTMNT02_3156051,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_top,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_bot,RED: baron,BLUE: dragon,RED: first_tower_mid,RED: second_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,0,0,0,1,1.0,8.0,2,0.5,2.0,3,0.67,3.4,3,0.67,3.57,0,0,0,2,1.0,3.0,0,0,0,0,0,0,0,0,0,1
49041,ESPORTSTMNT04_2677067,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,RED: herald,RED: first_tower_top,RED: dragon,BLUE: first_tower_top,RED: second_tower_top,RED: third_tower_top,BLUE: baron,BLUE: dragon,BLUE: first_tower_bot,RED: second_tower_mid,BLUE: baron,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,3,0.33,2.08,10,0.7,5.65,0,0,0,10,0.7,6.61,1,1.0,5.0,18,0.5,3.58,8,0.5,3.38,7,0.57,3.09,16,0.56,3.88,7,0.57,5.92,1
49042,ESPORTSTMNT04_2679033,RED: first_blood,BLUE: herald,RED: dragon,BLUE: dragon,RED: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_bot,RED: first_tower_mid,RED: dragon,BLUE: first_tower_mid,BLUE: baron,BLUE: second_tower_top,BLUE: dragon,BLUE: second_tower_mid,BLUE: second_tower_bot,RED: dragon,RED: baron,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,3,0.67,3.56,5,0.2,10.57,4,0.25,3.27,10,0.7,6.61,1,1.0,5.0,18,0.5,3.58,18,0.61,2.8,7,0.57,3.09,16,0.56,3.88,7,0.57,5.92,0
53115,ESPORTSTMNT02_3228699,RED: dragon,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,RED: first_tower_mid,BLUE: dragon,RED: baron,RED: first_tower_top,RED: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: first_tower_mid,RED: dragon,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,3,0.33,5.67,3,1.0,12.5,5,0.4,18.0,0,0,0,2,0.0,7.4,1,0.0,1.5,11,0.82,3.52,0,0,0,7,0.71,4.88,4,0.75,2.33,0
53116,ESPORTSTMNT02_3228711,RED: herald,RED: first_blood,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,RED: dragon,RED: first_tower_mid,RED: second_tower_bot,RED: dragon,RED: second_tower_top,BLUE: baron,BLUE: first_tower_top,BLUE: second_tower_top,RED: second_tower_mid,BLUE: third_tower_top,RED: third_tower_bot,BLUE: dragon,RED: inhibitor_bot,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,3,0.33,5.67,3,1.0,12.5,5,0.4,18.0,0,0,0,2,0.0,7.4,1,0.0,1.5,2,0.5,3.29,3,0.67,7.2,7,0.71,4.88,4,0.75,2.33,0
53117,ESPORTSTMNT02_3230685,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,RED: second_tower_top,BLUE: nexus_tower,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.5,2,0.5,3.29,2,1.0,6.0,1,0.0,21,15,0.6,3.67,12,0.42,3.89,0,0,0,12,0.5,11.5,7,0.86,8.25,3,1.0,9.8,1
50180,ESPORTSTMNT02_3207914,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,RED: herald,BLUE: dragon,BLUE: first_tower_bot,RED: second_tower_mid,RED: first_tower_top,BLUE: first_tower_top,RED: third_tower_mid,RED: baron,RED: second_tower_top,RED: dragon,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1.0,0.83,0,0,0,3,0.67,5.38,0,0,0,10,0.3,5.05,9,0.56,5.3,0,0,0,0
50181,ESPORTSTMNT02_3208937,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,RED: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: baron,RED: second_tower_mid,BLUE: first_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.27,2.76,0,0,0,5,0.2,4.3,9,0.78,3.81,6,0.5,3.53,0,0,0,0,0,0,0,0,0,1,0.0,14.0,0,0,0,0
50182,ESPORTSTMNT02_3208942,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: first_tower_mid,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,RED: first_tower_bot,RED: herald,RED: second_tower_mid,RED: second_tower_bot,BLUE: second_tower_top,BLUE: first_tower_bot,RED: baron,BLUE: dragon,RED: first_tower_top,RED: second_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,0.33,4.22,0,0,0,0,0,0,7,0.57,4.5,1,1.0,0.75,5,0.2,4.3,0,0,0,0,0,0,0
50189,ESPORTSTMNT02_3210419,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_mid,BLUE: dragon,BLUE: first_tower_mid,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,RED: dragon,BLUE: first_tower_top,BLUE: baron,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_bot,BLUE: dragon,BLUE: second_tower_top,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.0,0.75,5,0.6,3.22,13,0.62,2.58,7,0.43,1.5,5,0.4,2.56,0,0,0,0,0,0,1,0.0,17.0,2,0.0,39.0,1
50190,ESPORTSTMNT02_3210424,BLUE: first_blood,RED: herald,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,RED: first_tower_top,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_mid,BLUE: inhibitor_top,RED: second_tower_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,2,0.5,2.25,7,0.14,5.0,10,0.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,6,0.67,1.92,7,0.43,1.5,1
50191,ESPORTSTMNT02_3210432,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: dragon,RED: first_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: second_tower_mid,RED: dragon,BLUE: second_tower_top,RED: second_tower_mid,BLUE: inhibitor_bot,RED: baron,BLUE: nexus_tower,BLUE: nexus_tower,RED: dragon,BLUE: inhibitor_bot,RED: dragon,RED: baron,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,0,0,0,2,0.0,3.0,2,1.0,1.0,0,0,0,10,0.9,1.03,12,0.25,2.77,2,0.5,2.25,3,0.67,7.4,1,1.0,1.17,3,0.33,6.0,0
50192,ESPORTSTMNT02_3211371,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_mid,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: dragon,RED: first_tower_top,BLUE: second_tower_bot,BLUE: second_tower_top,BLUE: second_tower_mid,RED: baron,RED: first_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,12,0.33,3.43,0,0,0,2,0.0,6.83,2,0.0,7.0,13,0.38,4.8,10,0.5,2.67,0,0,0,5,0.6,3.67,4,0.5,4.0,0,0,0,1
50193,ESPORTSTMNT02_3212377,BLUE: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: dragon,RED: first_tower_mid,BLUE: second_tower_bot,RED: dragon,BLUE: baron,RED: second_tower_mid,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: second_tower_mid,RED: dragon,BLUE: third_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,5,0.4,3.38,0,0,0,5,0.6,3.67,1,1.0,0.33,12,0.5,5.43,2,1.0,7.0,19,0.47,5.29,3,0.67,6.2,11,0.36,7.67,14,0.43,4.97,0
53124,ESPORTSTMNT01_3417104,RED: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: herald,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: first_tower_bot,RED: second_tower_top,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_mid,RED: second_tower_bot,BLUE: baron,RED: third_tower_bot,RED: first_tower_mid,BLUE: dragon,RED: second_tower_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_top,RED: inhibitor_bot,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,0,0,0,4,0.5,3.0,9,0.33,5.57,5,0.4,4.38,4,0.75,2.31,6,0.5,1.59,2,1.0,34.0,0,0,0,3,0.67,4.0,4,0.75,1.81,1
50199,ESPORTSTMNT01_3370857,RED: dragon,RED: herald,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_top,BLUE: dragon,RED: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_bot,BLUE: baron,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: first_tower_top,BLUE: third_tower_bot,BLUE: dragon,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,9,0.78,3.18,4,0.25,2.36,4,0.75,3.5,2,0.0,5.0,0,0,0,3,0.0,3.83,1,1.0,6.0,2,1.0,2.4,5,0.4,5.44,6,0.5,4.06,1
46109,ESPORTSTMNT04_2666152,RED: first_blood,RED: herald,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: baron,BLUE: first_tower_bot,RED: first_tower_top,BLUE: second_tower_bot,BLUE: dragon,BLUE: dragon,BLUE: baron,RED: second_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,3,0.67,16.5,1,1.0,5.67,0,0,0,0,0,0,1,1.0,0.67,0,0,0,3,1.0,1.08,4,0.75,4.09,2,0.5,1.6,1,1.0,0.4,1
46110,ESPORTSTMNT04_2666160,RED: first_blood,BLUE: dragon,RED: herald,BLUE: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_top,BLUE: dragon,RED: dragon,RED: first_tower_bot,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: second_tower_bot,BLUE: dragon,BLUE: third_tower_mid,BLUE: baron,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,2,0.5,26.0,0,0,0,0,0,0,0,0,0,2,0.0,1.7,1,1.0,0.29,3,0.0,5.38,0,0,0,0,0,0,1,1.0,0.67,1
46111,ESPORTSTMNT04_2667146,RED: first_blood,RED: herald,RED: dragon,RED: first_tower_top,RED: first_tower_bot,RED: herald,RED: first_tower_mid,RED: dragon,RED: second_tower_mid,RED: second_tower_bot,RED: dragon,RED: baron,RED: second_tower_top,RED: third_tower_mid,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.67,16.5,3,0.0,5.38,4,1.0,6.57,0,0,0,1,1.0,0.67,1,1.0,0.33,3,1.0,1.08,0,0,0,0,0,0,0,0,0,0
50213,ESPORTSTMNT01_3384667,RED: dragon,BLUE: herald,RED: first_blood,RED: dragon,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: herald,RED: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: dragon,BLUE: first_tower_bot,BLUE: baron,RED: first_tower_top,RED: second_tower_top,RED: second_tower_bot,BLUE: first_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,11,0.45,1.58,21,0.38,2.83,0,0,0,16,0.38,2.78,2,0.5,11.0,6,0.67,3.83,2,0.0,4.0,16,0.56,3.62,16,0.44,4.8,3,1.0,7.33,0
50214,ESPORTSTMNT01_3384734,BLUE: first_blood,BLUE: herald,RED: dragon,RED: first_tower_mid,RED: first_tower_top,BLUE: herald,RED: second_tower_mid,BLUE: first_tower_bot,RED: dragon,RED: baron,RED: second_tower_top,RED: first_tower_bot,RED: third_tower_mid,RED: second_tower_bot,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,5,0.6,1.3,21,0.38,2.83,2,0.5,2.0,16,0.38,2.78,2,0.5,11.0,6,0.67,3.83,2,0.0,4.0,16,0.56,3.62,16,0.44,4.8,3,1.0,7.33,0
50216,ESPORTSTMNT01_3385158,RED: herald,BLUE: dragon,BLUE: first_blood,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: dragon,RED: first_tower_bot,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,2.73,4,0.5,12.67,7,0.57,4.46,17,0.41,4.64,4,0.0,13.33,13,0.54,1.23,1,0.0,1.0,1,1.0,4.0,0,0,0,2,0.0,0.6,1
50217,ESPORTSTMNT01_3385176,BLUE: dragon,BLUE: herald,RED: first_blood,RED: dragon,RED: first_tower_bot,BLUE: herald,RED: first_tower_top,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,RED: baron,RED: dragon,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_mid,RED: third_tower_bot,RED: inhibitor_mid,RED: inhibitor_bot,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,3,1.0,1.57,3,0.67,0.78,1,1.0,10.0,0,0,0,2,0.0,0.6,14,0.64,3.26,11,0.55,4.79,5,0.6,6.75,17,0.41,4.64,4,0.0,13.33,0
50219,ESPORTSTMNT01_3387063,BLUE: herald,RED: dragon,BLUE: first_blood,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: herald,BLUE: dragon,BLUE: second_tower_top,RED: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11,0.55,4.62,10,0.2,5.28,4,0.75,4.86,8,0.5,6.1,11,0.55,7.5,7,0.57,9.71,1,0.0,18,13,0.54,7.82,12,0.5,15.1,1
50220,ESPORTSTMNT01_3387101,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: first_tower_top,RED: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.67,2.8,1,1.0,3.67,9,0.67,12.0,13,0.54,7.82,2,0.5,12.0,15,0.33,4.33,9,0.67,7.64,7,0.57,6.27,4,0.5,5.6,6,0.5,4.54,0
50228,ESPORTSTMNT01_3387569,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: herald,RED: first_tower_top,RED: dragon,BLUE: first_tower_mid,RED: first_tower_bot,RED: first_tower_mid,BLUE: dragon,RED: baron,RED: second_tower_bot,RED: second_tower_mid,BLUE: second_tower_mid,RED: second_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,3.0,5,0.8,8.33,3,0.67,4.75,2,0.0,4.67,8,0.75,7.2,5,0.6,3.0,5,0.6,13.33,7,0.43,4.4,0,0,0,5,0.8,12.5,0
50229,ESPORTSTMNT01_3385750,BLUE: dragon,RED: herald,RED: first_blood,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: dragon,BLUE: inhibitor_mid,BLUE: second_tower_bot,BLUE: first_tower_top,BLUE: baron,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,3.0,1,1.0,2.0,3,0.67,4.75,2,0.0,4.67,8,0.75,7.2,5,0.6,3.0,24,0.46,3.49,7,0.43,4.4,0,0,0,5,0.8,12.5,1
50230,ESPORTSTMNT01_3387594,BLUE: dragon,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,RED: first_tower_bot,BLUE: inhibitor_mid,BLUE: first_tower_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.22,3.75,18,0.72,4.03,10,0.6,7.15,16,0.62,6.32,14,0.43,5.04,2,0.5,4.8,9,0.78,3.45,3,0.67,4.75,3,0.67,3.75,1,0.0,1.0,1
50231,ESPORTSTMNT01_3385759,RED: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: herald,RED: first_tower_mid,BLUE: first_tower_top,RED: dragon,RED: first_tower_bot,RED: dragon,RED: baron,RED: first_tower_top,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.4,2.42,2,1.0,0.88,0,0,0,0,0,0,4,0.0,1.69,2,0.0,5.0,10,0.6,7.75,5,1.0,11.0,21,0.57,7.08,0,0,0,0
50232,ESPORTSTMNT01_3386695,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,RED: dragon,RED: first_tower_mid,RED: baron,RED: first_tower_top,BLUE: first_tower_bot,RED: second_tower_mid,BLUE: first_tower_top,BLUE: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.86,4.23,5,0.4,6.11,18,0.5,3.82,9,0.89,3.9,10,0.9,3.06,5,0.6,6.0,10,0.6,7.75,8,0.5,7.36,6,0.83,3.89,13,0.69,5.42,0
50315,ESPORTSTMNT02_3212182,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,RED: herald,RED: first_tower_top,RED: second_tower_top,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_mid,RED: baron,RED: first_tower_bot,RED: first_tower_mid,RED: second_tower_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: second_tower_top,BLUE: second_tower_bot,BLUE: elder_dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,8,0.25,2.86,3,0.33,4.0,4,0.75,4.9,2,0.0,3.5,1,0.0,1.5,1,1.0,10.0,6,0.67,3.64,1,1.0,18.0,5,0.6,2.81,0,0,0,1
50316,ESPORTSTMNT02_3212196,BLUE: herald,RED: dragon,BLUE: first_blood,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,RED: dragon,RED: baron,BLUE: first_tower_mid,RED: second_tower_top,RED: second_tower_mid,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,3,0.67,2.88,4,0.25,1.0,3,0.67,6.17,1,0.0,13.0,0,0,0,0,0,0,3,0.67,3.0,0,0,0,2,0.5,22.0,1,1.0,16,0
