golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
37510,ESPORTSTMNT06_2190949,BLUE: dragon,RED: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,BLUE: second_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_bot,RED: first_tower_top,RED: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: third_tower_bot,RED: second_tower_top,BLUE: second_tower_mid,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: inhibitor_bot,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,1,0.0,1.3,12,0.33,3.4,21,0.38,3.2,9,0.56,6.1,0,0.0,0.0,5,0.2,2.0,0,0.0,0.0,0,0.0,0.0,4,0.0,1.2,0,0.0,0.0,0
37511,ESPORTSTMNT06_2190957,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,RED: dragon,RED: first_tower_top,BLUE: first_tower_top,BLUE: first_tower_mid,RED: dragon,RED: second_tower_bot,RED: baron,BLUE: second_tower_top,RED: first_tower_mid,RED: third_tower_bot,RED: second_tower_mid,RED: dragon,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,7,0.86,3.8,7,0.14,1.3,0,0.0,0.0,5,0.8,5.8,2,0.0,2.4,2,0.0,0.8,6,0.33,2.5,1,0.0,0.2,12,0.42,4.3,4,0.0,1.5,1
37512,ESPORTSTMNT06_2190991,RED: first_blood,RED: dragon,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_mid,BLUE: first_tower_top,BLUE: dragon,RED: baron,BLUE: first_tower_bot,RED: second_tower_mid,RED: first_tower_top,RED: second_tower_top,RED: third_tower_mid,RED: third_tower_top,RED: inhibitor_mid,RED: inhibitor_top,RED: nexus_tower,RED: dragon,RED: second_tower_bot,RED: third_tower_bot,RED: nexus_tower,RED: inhibitor_bot,RED: nexus,,,,,,,,,,,,,,,,,,,2,0.5,6.7,3,0.33,1.6,0,0.0,0.0,4,0.25,3.9,3,0.67,1.5,4,0.75,1.9,2,1.0,8.7,2,1.0,25.0,4,0.75,4.4,1,0.0,0.2,1
37513,ESPORTSTMNT06_2190984,RED: first_blood,RED: herald,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_top,BLUE: first_tower_bot,RED: first_tower_mid,RED: baron,BLUE: dragon,RED: second_tower_mid,BLUE: second_tower_bot,RED: second_tower_top,BLUE: third_tower_bot,RED: third_tower_top,RED: inhibitor_top,RED: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: dragon,RED: baron,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_top,RED: nexus_tower,BLUE: dragon,RED: baron,RED: inhibitor_mid,RED: nexus_tower,RED: nexus,,,,,,,,,,,0,0.0,0.0,2,1.0,17.5,7,0.71,9.6,4,0.75,8.6,2,0.5,1.8,0,0.0,0.0,4,0.75,4.4,7,0.43,6.5,2,0.5,3.9,6,0.5,1.8,1
37578,ESPORTSTMNT06_2191058,RED: first_blood,BLUE: herald,RED: dragon,RED: herald,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,BLUE: first_tower_mid,RED: dragon,BLUE: second_tower_bot,RED: first_tower_mid,BLUE: second_tower_top,RED: second_tower_mid,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,39,0.38,4.4,9,0.67,4.0,14,0.36,2.5,17,0.29,2.0,2,1.0,4.5,17,0.47,3.2,0,0.0,0.0,25,0.44,6.9,6,0.5,7.1,1
37579,ESPORTSTMNT06_2191050,RED: dragon,RED: herald,RED: dragon,RED: first_blood,RED: first_tower_bot,RED: second_tower_bot,BLUE: dragon,BLUE: herald,RED: first_tower_mid,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: first_tower_top,BLUE: baron,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_bot,BLUE: second_tower_bot,RED: second_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,11,0.73,4.2,4,0.75,2.4,0,0.0,0.0,13,0.69,4.1,13,0.54,3.0,1,1.0,4.0,12,0.67,5.3,0,0.0,0.0,17,0.41,3.7,26,0.54,2.9,0
37580,ESPORTSTMNT06_2191031,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: first_tower_bot,BLUE: dragon,BLUE: baron,RED: first_tower_top,BLUE: second_tower_bot,RED: second_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: dragon,BLUE: baron,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,2,0.5,3.5,4,0.75,3.6,22,0.41,3.3,6,0.67,4.7,14,0.57,3.2,0,0.0,0.0,12,0.58,2.9,0,0.0,0.0,0,0.0,0.0,31,0.68,3.9,0
37581,ESPORTSTMNT06_2191038,RED: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: second_tower_bot,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0.4,2.4,3,0.67,3.4,7,0.43,4.3,5,0.6,2.9,17,0.41,1.8,6,1.0,8.1,3,0.33,1.1,14,0.57,4.2,12,0.42,3.6,3,0.0,0.9,0
37582,ESPORTSTMNT06_2191041,BLUE: first_blood,RED: herald,RED: dragon,RED: first_tower_top,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: first_tower_top,RED: first_tower_mid,RED: dragon,RED: dragon,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.67,4.5,0,0.0,0.0,25,0.68,5.2,24,0.5,4.6,31,0.58,2.7,0,0.0,0.0,8,0.38,2.5,8,0.5,3.5,12,0.5,6.8,18,0.61,4.7,1
37583,ESPORTSTMNT06_2211070,RED: dragon,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: herald,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_top,BLUE: dragon,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,3.6,5,0.8,3.4,0,0.0,0.0,25,0.56,6.4,15,0.6,3.3,2,0.5,2.3,2,1.0,11.0,1,1.0,13.0,39,0.41,5.0,24,0.54,3.7,0
37584,ESPORTSTMNT06_2211079,BLUE: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: first_tower_top,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_mid,RED: dragon,RED: first_tower_bot,RED: dragon,BLUE: second_tower_mid,RED: second_tower_bot,RED: dragon,RED: first_tower_mid,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,12,0.75,4.4,5,0.8,3.0,4,0.75,11.4,14,0.64,3.7,3,0.33,2.7,16,0.5,3.2,4,0.25,1.0,26,0.62,4.7,52,0.44,7.8,14,0.71,3.1,1
37585,ESPORTSTMNT06_2211076,BLUE: herald,BLUE: dragon,RED: first_blood,RED: dragon,BLUE: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: second_tower_bot,RED: dragon,RED: first_tower_mid,RED: first_tower_top,RED: dragon,RED: second_tower_mid,BLUE: first_tower_bot,RED: second_tower_top,RED: baron,RED: third_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,4,0.75,4.2,9,0.44,2.9,33,0.58,3.0,7,0.71,3.8,22,0.59,2.7,5,0.6,2.2,6,0.5,5.5,2,1.0,7.0,4,0.5,2.8,36,0.58,3.4,1
37586,ESPORTSTMNT06_2211060,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_top,BLUE: second_tower_bot,RED: herald,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: second_tower_top,BLUE: dragon,RED: first_tower_mid,BLUE: baron,BLUE: second_tower_mid,BLUE: dragon,BLUE: third_tower_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,11,0.73,4.0,2,1.0,7.7,12,0.75,7.1,40,0.8,5.4,27,0.52,2.9,13,0.62,3.9,13,0.77,5.9,33,0.52,3.3,8,0.38,3.8,29,0.55,2.0,0
37587,ESPORTSTMNT06_2211080,BLUE: first_blood,RED: herald,BLUE: dragon,RED: dragon,RED: first_tower_bot,BLUE: first_tower_top,RED: first_tower_top,RED: second_tower_bot,BLUE: herald,BLUE: first_tower_mid,RED: dragon,RED: baron,RED: first_tower_mid,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: baron,RED: dragon,RED: inhibitor_bot,RED: inhibitor_mid,RED: inhibitor_top,RED: nexus,,,,,,,,,,,,,,,,5,0.2,1.3,13,0.54,2.8,2,0.0,2.3,2,0.0,0.7,21,0.62,3.7,36,0.42,2.4,4,0.25,1.6,8,0.5,4.5,22,0.68,3.6,5,0.6,3.1,1
37616,ESPORTSTMNT06_2210926,RED: first_blood,RED: dragon,RED: first_tower_top,RED: herald,RED: dragon,RED: first_tower_mid,RED: second_tower_top,BLUE: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: herald,RED: baron,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: dragon,RED: second_tower_bot,RED: second_tower_mid,BLUE: second_tower_mid,RED: baron,BLUE: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,0.0,1.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,0.11,2.1,0,0.0,0.0,8,0.25,6.2,1
37617,ESPORTSTMNT06_2210931,RED: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: dragon,BLUE: dragon,BLUE: baron,RED: first_tower_mid,RED: second_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: inhibitor_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: third_tower_bot,RED: baron,BLUE: dragon,RED: first_tower_top,BLUE: inhibitor_mid,RED: third_tower_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,3,0.0,0.8,8,0.75,6.6,0,0.0,0.0,4,0.5,3.4,1,0.0,2.3,1,0.0,0.2,2,0.5,1.3,1,1.0,16.0,1,0.0,1.7,0,0.0,0.0,0
37618,ESPORTSTMNT06_2210945,RED: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_top,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,RED: second_tower_mid,BLUE: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: dragon,RED: second_tower_bot,RED: second_tower_top,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3,0.33,2.0,2,1.0,12.5,2,0.5,1.8,1,1.0,3.5,5,1.0,2.8,13,0.77,3.4,15,0.4,3.1,7,0.57,4.6,3,0.33,2.1,1
37620,ESPORTSTMNT06_2191076,BLUE: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,RED: herald,BLUE: first_tower_bot,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,BLUE: dragon,RED: baron,RED: first_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,0.62,3.3,1,1.0,6.0,1,1.0,6.0,0,0.0,0.0,0,0.0,0.0,1
37621,ESPORTSTMNT06_2191082,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: dragon,RED: herald,RED: first_tower_mid,RED: second_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,BLUE: first_tower_mid,RED: baron,BLUE: first_tower_bot,RED: dragon,BLUE: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,1,1.0,4.0,1,0.0,6.0,2,0.5,4.3,0,0.0,0.0,0,0.0,0.0,2,0.0,2.1,4,0.25,2.3,4,0.75,4.0,1
37622,ESPORTSTMNT06_2191090,BLUE: dragon,RED: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: dragon,RED: first_tower_top,RED: first_tower_mid,RED: dragon,BLUE: baron,BLUE: second_tower_bot,RED: second_tower_mid,RED: second_tower_bot,RED: elder_dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,1,1.0,10.0,1,1.0,2.8,0,0.0,0.0,5,0.6,3.6,1,1.0,8.0,2,1.0,9.5,3,0.67,15.7,5,0.6,2.5,4,0.5,2.9,7,0.29,3.4,1
37623,ESPORTSTMNT06_2191097,BLUE: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: herald,BLUE: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: first_tower_bot,RED: dragon,RED: second_tower_bot,RED: second_tower_top,BLUE: first_tower_mid,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,1.0,16.0,1,0.0,1.0,1,1.0,21.0,7,0.29,3.0,10,0.9,4.4,8,0.75,3.8,0,0.0,0.0,7,0.43,3.0,34,0.68,3.8,1
37851,ESPORTSTMNT01_2731750,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_bot,BLUE: dragon,BLUE: first_tower_top,RED: herald,RED: first_tower_mid,RED: second_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: first_tower_mid,BLUE: second_tower_bot,RED: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,8,0.63,3.6,6,0.67,4.4,11,0.55,1.9,13,0.46,4.0,0,0.0,0.0,2,1.0,6.7,6,0.33,2.9,11,0.64,5.3,3,0.67,4.0,59,0.63,3.6,0
37852,ESPORTSTMNT01_2731873,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_top,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_mid,BLUE: first_tower_top,BLUE: dragon,BLUE: dragon,RED: second_tower_mid,BLUE: first_tower_mid,BLUE: baron,BLUE: second_tower_mid,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,10,0.4,1.7,0,0.0,0.0,0,0.0,0.0,8,0.63,3.1,5,0.6,2.4,0,0.0,0.0,0,0.0,0.0,4,0.25,4.9,3,1.0,5.4,4,1.0,3.3,0
37853,ESPORTSTMNT01_2731794,RED: first_blood,BLUE: dragon,RED: herald,RED: dragon,RED: first_tower_top,RED: herald,RED: first_tower_bot,RED: dragon,RED: first_tower_mid,RED: second_tower_bot,RED: baron,RED: second_tower_mid,RED: dragon,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: dragon,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,20,0.45,3.0,8,0.75,6.6,9,0.44,3.4,6,0.33,1.8,14,0.57,2.3,26,0.46,3.0,9,0.67,5.8,14,0.64,4.8,2,0.5,5.2,17,0.71,3.5,1
37854,ESPORTSTMNT01_2731831,BLUE: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: dragon,RED: first_tower_bot,BLUE: dragon,RED: first_tower_mid,RED: baron,RED: second_tower_mid,RED: first_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: dragon,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: baron,RED: dragon,RED: inhibitor_bot,RED: nexus,,,,,,,,,,,,,,,,10,0.7,2.8,0,0.0,0.0,4,1.0,19.0,10,0.7,4.0,13,0.62,3.3,0,0.0,0.0,21,0.52,2.8,3,0.33,2.3,5,0.8,6.7,9,0.22,3.2,1
37855,ESPORTSTMNT01_2742391,RED: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: first_tower_top,RED: first_tower_mid,RED: herald,RED: first_tower_bot,RED: second_tower_bot,BLUE: first_tower_top,RED: third_tower_bot,BLUE: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,4,0.5,2.4,4,0.75,4.8,4,0.75,3.6,5,0.8,2.6,28,0.32,1.9,15,0.6,3.6,5,1.0,10.3,8,0.75,4.4,9,0.44,3.0,0
37856,ESPORTSTMNT01_2742529,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: second_tower_top,RED: first_tower_bot,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: dragon,BLUE: second_tower_bot,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.48,3.1,5,0.8,12.6,10,0.7,6.1,0,0.0,0.0,20,0.4,3.7,0,0.0,0.0,7,0.71,3.8,6,0.67,7.3,7,0.14,2.2,2,0.5,2.3,0
37857,ESPORTSTMNT01_2742492,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_blood,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,1.5,8,0.5,1.9,1,0.0,1.0,2,0.5,4.3,44,0.48,2.6,30,0.73,4.4,23,0.78,3.5,0,0.0,0.0,7,0.71,7.4,6,0.67,2.7,0
37858,ESPORTSTMNT01_2742457,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: dragon,BLUE: second_tower_mid,RED: baron,BLUE: dragon,BLUE: first_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_top,BLUE: dragon,BLUE: nexus_tower,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,22,0.59,6.0,8,0.13,1.8,4,0.5,2.8,2,0.5,8.0,28,0.68,4.4,21,0.43,3.0,4,1.0,16.5,10,0.4,3.4,7,0.29,1.7,5,0.8,3.6,0
37859,ESPORTSTMNT01_2742700,RED: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,BLUE: second_tower_top,RED: dragon,BLUE: first_tower_mid,RED: first_tower_top,RED: dragon,RED: baron,RED: second_tower_mid,BLUE: third_tower_top,RED: second_tower_bot,RED: third_tower_mid,BLUE: inhibitor_top,RED: inhibitor_mid,RED: dragon,BLUE: second_tower_bot,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,3,0.0,1.9,13,0.69,4.2,7,0.57,4.3,10,0.5,3.2,21,0.62,3.3,2,0.5,3.1,31,0.55,3.8,0,0.0,0.0,23,0.7,4.4,0,0.0,0.0,1
37860,ESPORTSTMNT01_2732725,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: second_tower_top,RED: first_tower_bot,RED: dragon,BLUE: first_tower_bot,RED: herald,BLUE: dragon,RED: first_tower_mid,RED: second_tower_mid,BLUE: first_tower_mid,BLUE: dragon,RED: baron,RED: second_tower_bot,RED: first_tower_top,RED: third_tower_mid,RED: second_tower_top,RED: inhibitor_mid,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,5,1.0,11.0,5,0.4,2.4,1,0.0,1.0,2,0.0,1.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.17,1.7,2,0.0,0.9,1
37861,ESPORTSTMNT01_2732743,BLUE: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: herald,BLUE: first_tower_bot,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: dragon,BLUE: second_tower_top,BLUE: second_tower_bot,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,RED: first_tower_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,3,0.67,2.3,8,0.75,6.8,1,0.0,1.2,0,0.0,0.0,2,0.0,1.5,1,1.0,7.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
37862,ESPORTSTMNT01_2742757,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,RED: first_tower_bot,RED: herald,BLUE: dragon,RED: first_tower_mid,RED: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,7,0.29,3.3,5,0.6,4.5,7,0.57,5.3,5,0.0,3.1,13,0.46,2.8,1,1.0,8.0,5,0.6,3.6,1,0.0,2.0,3,0.33,1.3,0
37863,ESPORTSTMNT01_2733228,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: second_tower_top,BLUE: baron,BLUE: second_tower_mid,BLUE: dragon,RED: first_tower_mid,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,37,0.84,3.5,6,0.67,4.7,17,0.59,4.1,9,0.78,6.3,10,0.8,4.9,2,0.0,0.7,9,0.22,2.6,1,0.0,1.7,3,0.33,3.3,6,0.0,1.2,0
37864,ESPORTSTMNT01_2733251,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_top,RED: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: second_tower_bot,RED: second_tower_top,RED: dragon,RED: first_tower_mid,RED: third_tower_top,RED: baron,RED: dragon,RED: third_tower_bot,RED: second_tower_mid,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,5,0.0,1.4,4,0.25,2.5,2,0.0,0.6,5,0.2,1.7,4,0.75,4.6,6,0.83,5.6,10,0.8,4.7,15,0.27,4.3,31,0.55,2.6,1
